,tweet,user
0,Lagi asik telponan sama gebetan tiba2 pulsa habis. Bete bangetkan! Apalagi ga ada tempat pulsa yg buka. Tapi tenang karena saat ini kamu lebih mudah beli pulsa Telkomsel di Dinomarket. Bikin komunikasi kamu semakin lancar dengan DISKON 110 Ribu. Klik https://t.co/jR8dNlxoe2 https://t.co/sbI53KB7RG,DINOMARKET
1,Ketika kamu dapat promo diskon sampe maksimal tanggal di mana kamu belum membutuhkannya #AgakMikirJugaNulisnya https://t.co/norpJiFCfj,kris_rahardian
2,Pakai ePay BRI bisa traveling! Yuk pesan di @Padiciti ada diskon Rp25rb untuk tiket bus dan kereta api. Berlaku setiap Rabu. https://t.co/qct0OnguAg,promo_BRI
3,hello kakak ada yang baru nih dan diskon 10 %  my bottle kaca + sarung + saringan teh wah komplit sekali yaaah  my bottle terbaru ini memiliki bahan kaca dan mempunyai saringat teh di bagian bawah nyaaa... https://t.co/mpeGC9dDok,Tiff_houseware
4,"Berbagai diskon dan program menarik menunggumu!  Yuk datang dan kunjungi Pameran IT terbesar di Indonesia : Indocomtech, 31 Oktober – 4 November 2018 di Jakarta Convention Center.  #Indocomtech #Indocomtech2018 #JCCSenayan #Jakarta https://t.co/rK5zVn68le",BeritagarInfo
5,"YEAR END SALE kunjungi FITPLUS Pondok Indah Mall 2 lt.3,  Dapatkan Diskon  up to 75% hingga 31 Desember 2018, Info 021-7506832 https://t.co/1sRB8FCxzS",PondokIndahMall
6,Yuk dicek produk2 oriflame yg lagi diskon di bulan november ceria ini.  Yang mau dikirimin katalog online atau yang mau harga member langsung chat di inbox atau WA ke 083114001540 😘😘,dewisujaningsih
7,"@BankSinarmas Membuat catatan/daftar pengeluaran, Kurangi belanja dadakan saat diskon, belanja kebutuhan pokok sekali seminggu agar tak mubazir berlebihan karena busuk, bawa bekal biar hemat &amp; lebih higienis, hindari gengsi gak usah ikutan gaya kekinian yg penting rapi #gajiangakbabalas",dinata_eva
8,"@yoniko91 @rismaadista @Lutfiana_K Ga ada diskon bu, sudah harga pas.",indiraharini
9,hello kakak ada yang baru nih dan diskon 10 %  my bottle kaca + sarung + saringan teh wah komplit sekali yaaah  my bottle terbaru ini memiliki bahan kaca dan mempunyai saringat teh di bagian bawah nyaaa... https://t.co/gSn05KsuU6,Tiff_houseware
10,Shopee nih kebanyakan diskon tapi sering eror sama aja aq susah dapet diskonnya :(,Alivasz_
11,"Berbagai diskon dan program menarik menunggumu!  Yuk datang dan kunjungi Pameran IT terbesar di Indonesia : Indocomtech, 31 Oktober – 4 November 2018 di Jakarta Convention Center.  #Indocomtech #Indocomtech2018 #JCCSenayan #Jakarta #terpopuler https://t.co/Q7gGDmIrs3",inilahdotcom
12,Nike Court Royal Grey Size 43 / 27.5 CM BNIB Harga retail : 1.099.000 Harga diskon : 500.000 ORDER LINE @ : @ghs5745r ( pakai @… https://t.co/NLzqF9DwZt,AjiGiriantoro
13,"BESOK!!! Kita ramekeun PERSIBDay lurrr, dapatkan diskon:  1. Jersey PERSIB Original Authentic 2018 diskon* 10% 2. Jersey PERSIB Original Replica 2018 diskon* 20% Dapatkan tambahan diskon… https://t.co/Q1OdiJzpgu",Store_Persib
14,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
