,tweet,user
0,@AuliaAlmaUtami ul ini kalau pakai diskon traveloka yg 1jt bisa jadi 1.7jt :(((,WRumbianingrum
1,"Berbagai marchendise tipe-x ada di sini, #invit 7A2C0EE6, beli #murah #diskon",X_SKAsuka
2,"Berbagai diskon dan program menarik menunggumu! Yuk datang dan kunjungi Pameran IT terbesar di Indonesia : Indocomtech, 31 Oktober – 4 November 2018 di Jakarta Convention Center. #Indocomtech #Indocomtech2018 #JCCSenayan #Jakarta https://t.co/xNDcJdsZI9",dailysocial
3,"Event ini pun berlangsung di beberapa kota di Indonesia, di Jakarta,Surabaya dan Medan. Dan semua buku yg dijual di event ini adalah buku terbitan AS,Eropa,Inggris yg kemudian di jual di Asia dengan harga diskon 60-80%.",aleen_jyjb
4,"@ohmybeautybank 100-400an nder, beli dehh, mumpung banyak diskon",captain_optimen
5,"/wb ada yang mau beli ini? Ini satu set, 200k, handcarry, limited s.d. 11nov aja, lagi diskon juga, harga normalnya 400k-an. Kalau mau sharing bisa ajak temen, 1memb bertiga, 80k/box+odol https://t.co/ngbIeEvZH0",Wannable_twts
6,"@RedDoorzID Tega bener @ShopeeID yang ngasih voucher kadaluarsa  ""Yay! Kamu mendapatkan diskon 20% tanpa minimum transaksi dari @RedDoorzID berlaku untuk periode booking 1-31 Oct 2018 satu kode voucher ini hanya berlaku untuk 1x transaksi  Dikirim 2-11-2018 01.21 WIB https://t.co/pI4K158x7Y",Juindra
7,📚 *Biografi 35 Shahabiyah Nabi* 📚 . ✍🏻 Penulis : Syaikh Mahmud A-Mishri 📖 Penerbit : Ummul Qura 💵 Harganya ~Rp 110.000~ *DISKON* jadi *Rp 88.000* saja . Selalu ada wanita hebat dibelakang… https://t.co/AC4rJYeCIM,nady_ilmu
8,tuk ku lewati lorong sempit tuk ku hamtaro berlari apa yg paling dia senangi diskon besar matahari,wqwq_jkt48
9,REER rupiah based on konpers APBN 2019 masih dalam kendali. Menrulnnya tensi perang dagang US-China diproyeksikan akan mmbuat rate USD terkoreksi.  Our country's fundamental's still strong. Its a good time to invest di bursa stl kemaren diskon besar2an.  https://t.co/rZKZ8uQUuR,idok_
10,"Cocok Untuk Lulusan SMA, Mahasiswa &amp; Umum | Diskon 100rb EAC (English for Active Communication) Kelas Pagi 08:30 dan 10:15. Info : ELTI Sabirin ? 0274-561849 | ELTI Hade ? 0274-562155 | WA 0895-0754-8979 #elti #eltijogja #eltisabirin #eltihade #kursusinggris #kursusinggrisjogja https://t.co/6Iv0pJ07Hd",eltijogja
11,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
12,BESOK! SHOPEE Promo 11.11 Big Sale! 11.11 Home Day – Produk Perlengkapan Rumah Diskon Hingga 90% Off! https://t.co/Nqds4Sif4w,katalogpromosi
13,"Ini namanya Shopee pukkimak dikasih voucher kadaluarsa ""Yay! Kamu mendapatkan diskon 20% tanpa minimum transaksi dari RedDoorz berlaku untuk periode booking 1-31 Oct 2018 satu kode voucher ini hanya berlaku untuk 1x transaksi  Dikirim 2-11-2018 01.21 WIB",Juindra
