,tweet,user
0,@CengliAja Semoga hari ini masih diskon ya.,rayafahreza
1,I Love Friday! Buktikan kecintaan kamu dengan belanja produk apapun di Dinomarket. Dapatkan diskon 15% dengan maksimal diskon hingga Rp 200.000 hanya berlaku untuk transaksi yang menggunakan metode pembayaran @maybankid Kartu Kredit. Klik https://t.co/gkaz9HYcRT https://t.co/N7Y65GkhDU,DINOMARKET
2,"Halo Sahabat Rosda! Bersama @IKAPIJABAR, kami akan hadir pada Pameran Buku Juara 2018. Ingat ya tanggalnya mulai 6-12 November 2018, stan 49 di Landmark Convention Hall Bandung. Dapatkan diskon khusus pameran dan merchandise kami dengan jumlah pembelian tertentu. https://t.co/In8BpTL31L",ROSDAKARYA
3,"BESOK!!! Kita ramekeun PERSIBDay lurrr, dapatkan diskon:  1. Jersey PERSIB Original Authentic 2018 diskon* 10% 2. Jersey PERSIB Original Replica 2018 diskon* 20% Dapatkan tambahan diskon… https://t.co/Q1OdiJzpgu",Store_Persib
4,Cewe lebih ngelirik kalau ada DISKON dari pada ada COWO yang lewat di depannya,_dilupain
5,"Tunik Encim  Ukuran: allsize tercantum di gambar, no accessories Bahan: tercantum di gambarnya Harga ecer: 175rb/pcs Beli banyak dapat diskon Reseller/Dropship welcome  Contact &amp; Order:… https://t.co/kTBWSBb3zP",ria_indra
6,"BESOK!!! Kita ramekeun PERSIBDay lurrr, dapatkan diskon:  1. Jersey PERSIB Original Authentic 2018 diskon* 10% 2. Jersey PERSIB Original Replica 2018 diskon* 20% Dapatkan tambahan diskon… https://t.co/Q1OdiJzpgu",Store_Persib
7,"@rlthingy Diputer sampe tgl 18 nov kalo ga salah. Bisa beli ke cgv langsung, bisa online via web atau aplikasi cgv, bisa pake traveloka (kalo pake traveloka mayan dapet diskon 20rb 😁)",chaendorphine
8,"Ada bazaar Periplus di Bidakara, iseng bgt beli ini... Masa diskon tambahan lagi, jadinya 38 ribu dong ini harganya 🤣🤣 https://t.co/BJzx9vheRV",nuytarigan
9,"Karena banyak yg tanya, sekalian aku drop nama OSnya yaaa  Aku beli di sini. Waktu itu ada diskon 10ml cuma 24rb aja guys dan itu cukup buat sebulan karena aku makenya cuma diolesin di area bekas luka aja 😄 https://t.co/s3l6PhGB6D",xxerxxlyn
10,Katalog GIANT EKSTRA PESTA DISKON periode 01-30 November 2018 | Yuk lihat informasi dan promosi selengkapnya disini https://t.co/kXieitpBio,katalogpromosi
11,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
12,"Shopee yg grup diskon itu asik juga, melatih kerjasama, chat satu2 ngingetin suruh bayar (biar cepet di FU ke seller) 😜",Titaaxa
13,"Dress Makau Ukuran: allsize tercantum di gambar, no accessories Bahan: tercantum di gambarnya Harga ecer: 145rb/pcs Beli banyak dapat diskon Reseller/Dropship welcome  Contact &amp; Order:… https://t.co/bHG4tc2LN1",ria_indra
14,"Abadikan sendiri SUPER SALE dari fladish.. dapatkan diskon up to 90% hanya di https://t.co/qIH7KUFep9 @blokmsquare . Jangan sampai terlewatkan, Langsung mampir ke @fladeostore… https://t.co/2abz4ORB0h",blokmsquare
