,tweet,user
0,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
1,@kaesangp Seperti diskon sang pisang 50%. Buy 1 get 1.,ridhaclasita
2,Yuk di cek Katalog GIANT EKSPRES PESTA DISKON periode 01-30 November 2018 | Temukan berbagai penawaran spesial selama bulan NOVEMBER 2018 | Informasi selengkapnya disini https://t.co/fxCj4ZtGMl,katalogpromosi
3,"Beli kue2 pasar khas betawi #jumatberkah dapet diskon ,hari biasa Rp 10rb/mika khusus Jumat dapet Rp 15rb/2mika..kue nya macem2 dr Klepon,on de,talam,lupis.dijamin enakkkk..Cari aja di sekitaran SMA 49 JAGAKARSA,JAK-SEL,, https://t.co/Gk0V8fxYRt",Ir05011
4,@rahagyu29 @bayu_joo Jadi misal harganya 100rb diskon 70% + 30% Cara penghitungannya 100rb - 70% = 30rb Lalu 30rb - 30% = 21rb. Jadi masi ada yg harus dibayar ga gratis juga 😭😭,gardagagar
5,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
6,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
7,mampir shopee dulu nyari barang yg dibutuhin tapi diskon hehe,jeikeinim
8,Solusi buat rambut kusut ato yg susah diatur😍😍  aaaah selalu nunggu2 produk satu ini DISKON☺☺  Dan diskonnya pun bikin HEMAT 100K...  Eleo protecting oil bulan… https://t.co/Qdnb6mW3Lu,nee_sheriii
9,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
10,"Tapi otak dan hati biasanya suka berkerjasama kalau lagi ada promo belanja hahaha... Hati punya keinganan, otak turutin en kasih perhitungan setelah diskon jadi brp, wkwkwkwk",VianSufriani
11,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
12,Katalog GIANT EKSTRA PESTA DISKON periode 01-30 November 2018 | Yuk lihat informasi dan promosi selengkapnya disini https://t.co/kXieitpBio https://t.co/bYQwY7LiZ5,katalogpromosi
13,"@elisa_jkt Memang UMP terbaru masih di bawah tuntutan federasi buruh akan tetapi kalau benefit dari gratis TJ, Kartu Jakarta sehat maupun kartu diskon belanja saya rasa kawan2 buruh mendapat di atas yang dituntut.",dedygober
14,"Eksklusif untuk pengguna Langit Musik, dapatkan diskon 10% TIKET KONSER GUNS N' ROSES di Stadion Utama Gelora Bung Karno Jakarta dengan menggunakan kode 'LMusikGnR' di Bookmyshow.  Tiket bisa kamu beli di sini: https://t.co/YZEKoSzZyB. Jangan sampai kehabisan!!!  #LMusikKonser https://t.co/RsrQ92cL88",LangitMusik
