,tweet,user
0,HARI INI! BLIBLI Promo Permata HEBAT! Diskon Hingga Rp 200.000 dengan Kartu Debit PermataMe! https://t.co/PHUPdwYWYq,katalogpromosi
1,"Nah siapa nih yang sudah nungguin diskon di MAP? Cardholders, diskon MAP kali ini hingga 50% loh. Yuk kapan lagi kan? Langsung gunakan #mandiricard dan nikmati diskonnya #mandiripromo https://t.co/9oWxw9g4up https://t.co/68azTfPPRQ",mandiricard
2,"Promo KJSM Diskon 50% GT MAN Breif Mini GTK B05 2S Periode 01 – 04 Nov 18, Yuk Belanja…!!! https://t.co/5IsGMfAEZq",hariharips
3,"Nah siapa nih yang sudah nungguin diskon di MAP? Cardholders, diskon MAP kali ini hingga 50% loh. Yuk kapan lagi kan? Langsung gunakan #mandiricard dan nikmati diskonnya #mandiripromo https://t.co/9oWxw9g4up https://t.co/68azTfPPRQ",mandiricard
4,"Diluar lg hujan deres nih tbtb bos telfon ""halo mas disitu kan inputan msh dikit ya jgn santai2 dong suruh orang buat Service"" ""hujan pak disni"" ""ya di smsin suruh pd dtg adain diskon khusus hari ini""",reyzeki
5,HANYA HARI INI! LAZADA Promo P&amp;G Great Sale! Diskon Hingga 70% + Hadiah Total Jutaan Rupiah untuk Produk-Produk P&amp;G! https://t.co/1QDl1MmHFh,katalogpromosi
6,"Soulmates VIP room karokean. Jln. by pass, depan pom bensin (0752) 32506.Bukittinggi . untuk hari ini dikasih diskon.",Randycotok1
7,@womanfeeds benci banget gue sama orang yang pamer diskon tapi nga ngasih tau caranya,aureliaadaraa
8,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
9,RUNDOWN UNTUK ACARA BESOK DI kickstherules !!  . Enjoy Monday di booth A14 dan bakalan ada diskon disana !!  . Untuk membeli tiket masuk nanti kita share di ig story yaa  . Sampai jumpa… https://t.co/u107UPyY9o,Enjoymonday_
10,@smilingeyesJM @BTS_twt Diskon hingga 99.99% ??????,314___jk
11,"Semua produk di ACE diskon! Berlaku 3 hari saja sampai Minggu, 4 November 2018.  Kunjungi store ACE terdekat mulai hari ini, dan manfaatkan 3 DAYS SALE yang berlaku untuk Member ACE Rewards ini.  Belum jadi member? Daftarkan diri Anda di Customer Service store kami sekarang! https://t.co/hGwSzUQUIa",ACEIndonesia
12,Hanya 3 Hari! Don't Miss It!! Dapatkan Diskon Franchise Fee 50% Memilki Usaha @WaroenkRamen Hanya di Pameran Franchise &amp; Peluang Usaha #ifbcexpo2018 #jakarta 23-25 Nov'18 @BalaiKartini . Info: 0811-8898-981 https://t.co/Eewyy41m5W #waroenkramen #ramen #infofranchiseexpo https://t.co/PUDGWd7lYE,neoexpo
13,@womanfeeds caranya gimana? kok diskon nder? :(,potatorenyah
14,@Wannable_twts 250k kak Beli lebih dr 5 diskon 10k/pcs  https://t.co/TpuQuAlnHP,pengabdioppaa
