,tweet,user
0,@askmenfess Yang diskon. Kalau gada yang diskon biasanya caramell machiato,MFHNH
1,@askmenfess Yaampun diskon 90% :( cocok buat aku yg rumahnya sangad jauh,aligatorgozaima
2,@hanuputra Borong UNVR tuh lagi diskon parah. Sama sebar di finance ama kontruksi.,rezaihsan26
3,ACE jual dong. Diskon pula. https://t.co/yTWqiDFIz8,0604_0919
4,@bayu_joo Liat barang di olshop lucu diskon terus gratis ongkir tanpa berfikir panjang langsung order lalu bayar lalu menyesal aku kan ga punya duid lagi kenapa aku beli beli :''),PietaReynata
5,miskin level: liat-liat barang di toko mahal sambil pura-pura buka hp balesin chat padahal lagi buka kalkulator ngitungin harga setelah diskon eh tetep aja duitnya gak cukup 🤷,ririnriandini
6,‘Promo brand xxx buy 1 get 1’ ‘Brand xxx diskon 30%’  astagfirullah cobaan🙃,BellaaSaf
7,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
8,"Nah siapa nih yang sudah nungguin diskon di MAP? Cardholders, diskon MAP kali ini hingga 50% loh. Yuk kapan lagi kan? Langsung gunakan #mandiricard dan nikmati diskonnya #mandiripromo https://t.co/9oWxw9g4up https://t.co/68azTfPPRQ",mandiricard
9,@osehoonxo wah asiq diskon wkwk,kriisttps
10,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
11,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
12,"Liat barang yang di pengen diskon di Ace Hardware, di liat baik baik, di hitung setelah potongan diskon nya, di tanya in sama mba mba nya, di pikir, setelah itu pergi tanpa membeli dan menggerutu dalam hati : https://t.co/z1lkOjlo9O",yandypri
13,"Tadi gw ke minimarket dalam rangka abis dikirimin duit sama bapake. Ya Allah lagi banyak produk yg diskon, seneng bgt lah anak perantauan ini 😘",nndddfa
14,hai hai hai... HOT NEWS GAES... yuuks cuuus ke https://t.co/0bD1dsotn3 banyak diskon loooo dan ada voucer belanja juga... SERIUS GAK MAU ORDER??? JANGAN NYESEL LOOO YAAAA https://t.co/0bD1dsotn3,Vidiana03
