,tweet,user
0,"indonesia darurat membaca.  slogan ""Reseller diskon 30rb"" dibacanya ""harga 30rb""",annisaanl
1,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
2,"Hi Tomkiners, ada diskon nih dari Tomkins di akhir pekan periode 2 s/d 4 November 2018 khusus di Ramayana. Diskon 20% untuk Tomkins Venom, Seeker, Wexler, Rabbit, Phoenix, dan masih banyak lagi artikel keren lainnya. Buruan, kunjungi counter Tomkins di Ramayana sekarang juga! https://t.co/JYIfIGUmX6",myTOMKINS
3,"Preorder bukuku masih tersedia hingga tanggal 6 November :)  Ada bonus postcard, sign, dan diskon 20% khusus untuk preorder  @NouraPublishing @mizanstore   Kamu bisa mengikuti preordernya melalui link berikut: https://t.co/McB9cLrnDd https://t.co/NrWWGVjTXj",dittameliaa
4,"Preorder bukuku masih tersedia hingga tanggal 6 November :)  Ada bonus postcard, sign, dan diskon 20% khusus untuk preorder  @NouraPublishing @mizanstore   Kamu bisa mengikuti preordernya melalui link berikut: https://t.co/McB9cLrnDd https://t.co/NrWWGVjTXj",dittameliaa
5,"Preorder bukuku masih tersedia hingga tanggal 6 November :)  Ada bonus postcard, sign, dan diskon 20% khusus untuk preorder  @NouraPublishing @mizanstore   Kamu bisa mengikuti preordernya melalui link berikut: https://t.co/McB9cLrnDd https://t.co/NrWWGVjTXj",dittameliaa
6,"Preorder bukuku masih tersedia hingga tanggal 6 November :)  Ada bonus postcard, sign, dan diskon 20% khusus untuk preorder  @NouraPublishing @mizanstore   Kamu bisa mengikuti preordernya melalui link berikut: https://t.co/McB9cLrnDd https://t.co/NrWWGVjTXj",dittameliaa
7,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
8,"@jokowi Mungkin yg punya lapak bakal adain diskon, stay tune aja di chanel ini",barcelonaandik1
9,Nikmati diskon 30% dengan Maybank Kartu Kredit setiap hari Jumat di Devon Café.  Informasi lebih lanjut: https://t.co/oYEnHS2j3H https://t.co/Sxrs01Tw13,MaybankID
10,Nikmati diskon hingga 25% dengan Maybank Kartu Kredit di Coca Suki.  Informasi lebih lanjut: https://t.co/Ls0Kadfpiq https://t.co/Lxn4B1pCZE,MaybankID
11,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
12,"@fayaraa Betul betul jadi sekonsumtif ini karena online shop 😂 soalnya kalo belanja di toko harga normal kyk sayang ajaa gt, giliran diskon dikit di online shop langsung sikattt kyk kapan lagiiiii 😂",nitaanur
13,@muorphin @ireuvn Udh gua ksh diskon,ohxshunn
14,"@hices_ @infomalang Tegal ndeso ada di ig.. besok baru opening, yg punya temenku sendiri,diskon 50% besok😊 https://t.co/BrSROuSiQ4",firdaadilla
