,tweet,user
0,Tah diskon 50% cenah..  Yuk diserbu..  😄 https://t.co/4vsqPgAn7H,AmaAbiyyunShoh
1,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
2,@wongAlas901 @prabowo @aniesbaswedan rika wis inden mobil esemka nek arp tuku gagian mumpung diskon....,Dianhandoko6
3,"Sebenarnya bahagia itu sederhana... - beli ini kebeli - beli itu kebeli - liat onlen shop diskon flashsale langsung beli - kalo ada abang-abang telor gulung minimal beli 25rebu. - buka instagram, liat mukbeng, pesen gofood, beli. - ga miskin.  hidup sesederhana itu ya gengz.",anggieppu
4,Yuhuu..  Siapa lagi yang mau order deodorantnya...   Deodorannya murah tapi ga murahan loh..  Favorit keluarga aku nihh deodorantnya😍😍 Lagi diskon 😍😍,indri_indriyuni
5,@febjae Iya teh ambil aja yang kuning mah. Diskon 50%,favechan
6,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
7,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
8,Pesta Harga Akhir Tahun di GIIAS Medan Auto Show 2018! Banyak promo dan diskon khusus yang hanya berlaku selama pameran GIIAS Medan berlangsung. Slide langsung yuk… https://t.co/zgxDeOwRsu,IcanIndopro
9,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
10,Yaampun kak aulll. Eh tapi itu make over lagi diskon kak? https://t.co/o8KgL937hF,tyoungjaems
11,@rahagyu29 @bayu_joo Jadi misal harganya 100rb diskon 70% + 30% Cara penghitungannya 100rb - 70% = 30rb Lalu 30rb - 30% = 21rb. Jadi masi ada yg harus dibayar ga gratis juga 😭😭,gardagagar
12,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
13,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
14,Pesta Harga Akhir Tahun di GIIAS Medan Auto Show 2018! Banyak promo dan diskon khusus yang hanya berlaku selama pameran GIIAS Medan berlangsung. Slide langsung yuk… https://t.co/pKiVNIwwcF,IcanIndopro
