,tweet,user
0,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
1,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
2,"@arifhaz_ @Sarasarafaina lhoooo saiki jaga di mengantiiii, diskon e bisa nek km ke kombes 😂",ilmaharani
3,@itsungha @womanfeeds sudah diskon 44% padahal tp masih saja ku mengelus dada lihatnya,sariwangimelat1
4,"BRT koridor III siang ini.  Ada ibu ibu menyarankan buat nunjukin kartu pelajar biar dapet diskon, sambil senyum senyum malu jawab udah lulus sekolah bu 😊😊😊",khaerunnisaQM
5,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
6,@SJ4th84 Belinyaa dimaanaa opp yg dapet diskon ?,instaeng9
7,Road to Fantastic 11! Rayainnya #BelanjaBarengTemen  Beli 3 produk ekstra diskon 25%!  *) Hanya berlaku di halaman ini *) Akan terpotong pada saat proses check out   __  Yuk belanja! https://t.co/C9nHFVk5gP  Pic: Pinterest  #Sabtu #Diskon #InfoJakarta #InfoPromo  #FREEONGKIR https://t.co/IfgZXB7cUZ,VIPPlazaID
8,"@instaeng9 [😂😂😂 udah sg nya ga usah, belinya ntar feb - maret pasti ada diskonan 40% an,  taon kemarin diskon 20% + free ongkir sg sm]",SJ4th84
9,@plscallnuna_ wekawekaweka  Diskon laahh 130 olih 3 (namba wan memb)   Nganyang olih?,LindaWintiasih
10,"@KBLTPPZ @womanfeeds Bantu jawab, kmrn aku beli di carrefour lg diskon 24k. Kalo ga diskon 30k kalo ga salah",intanemaBlb
11,"Besooooook 😍😍😍😍😍😍 Jangan lupa, jam 6 sampe jam 8 pagi aja Murah, diskon promo, hadiah, banded bahkan doorprize numplek jd satu Yakin mau dilewatin ? 😍😍😍😍 Siap siap yaaaa Surya Toserba https://t.co/EOHxk4YpBH",fanifinafoni
12,"yang mau liburan ke #TransStudioBandung weekend ini, yuk cus di manfaatkan Friends promonya!💜 Love &amp; RT tweet ini dan tunjukkan di loket kita untuk mendapatkan diskon 25% HTM Trans Studio Bandung! 1 RT untuk 1 tiket ya, friends!   Periode promo : 1 - 30 November 2018 https://t.co/hz8VM7mUHB",TransStudioBdng
13,"@TelkomPromo hai ka, apakah ada kompensasi jika internet mati selama seminggu? Mungkin diskon tagihan? Karena kami kehilangan hak kuota kami selama terjadi gangguan internet. Dan semenjak saya berlangganan, setiap bulan selalu ada gangguan. Terima kasih",hanitya
14,HANYA HARI INI! SHOPEE Promo 11.11 Big Sale! 11.11 Mom &amp; Kids Day – Produk Ibu &amp; Anak Diskon Hingga 90% Off! https://t.co/2LM7abraKT https://t.co/9crE7CrIkO,katalogpromosi
