,tweet,user
0,"@ayurizki_ diskon dimana-mana, ku ingin belanja.",ndaristiani
1,diskon khusus 11.11 : &gt; https://t.co/rVrMsBhoue,jihoonyaw
2,yaallah LAP lagi diskon dong di koreanya huhuu pgn hoodie daniel yg pink😩,godchoding
3,@Wannable_twts Aku masih ada nii panwink 35k/PC beli lbh dr 1 aku kasi diskon😉,glooomyorchid
4,"Datang ke @bbwbooks_id Medan seramai ini. Luar biasa antusias minat baca warga Medan 🙌  Bazar Buku International mulai 2-12 November 2018.  GRATIS!  Diskon buku up to 60-80%  Lokasinya di Bandara Polonia, Gedung Andromeda.  #FotodiBBWMedan2018 https://t.co/mZ4jEdY27r",agnesiarezita
5,"Datang ke @bbwbooks_id Medan seramai ini. Luar biasa antusias minat baca warga Medan 🙌  Bazar Buku International mulai 2-12 November 2018.  GRATIS!  Diskon buku up to 60-80%  Lokasinya di Bandara Polonia, Gedung Andromeda.  #IGKreasiBBWMedan18 #FotodiBBWMedan2018 https://t.co/zbFXyBCxRL",agnesiarezita
6,"Awal bulan itu  Identik dengan lomba diskonan Nggak percaya.... ? Cek aja ! Udah ada tuh sampe diskon 70% + 30%.  Ini biasaya serbuan para ibuk2,mbak2,cewek2",laluwahyurp
7,Hi LoFriends! Mau dapat diskon tambahan 15% ? Yuk segera daftarkan kartu kredit BNI kalian ke Customer Information Service LotteMart! Hanya 1 Hari  Tanggal 03 November 2018! Syarat dan Ketentuan https://t.co/3tamERU4Db,lotte_mall
8,"Salut sih sama mba2 indomaret yang ngucapin:  “Selamat datang di indomaret selamat berbelanja, kemilau 30 tahun indomaret dapatkan ekstra diskon 20% dan menangkan hadiah mobil”  Ke setiap pengunjung yg dateng. Pengen w beliin pocari biar tenggorokannya gak kering",adityanesa
9,"@Jung94L oke diskon hyung, 1% :)",nctsnajemin
10,@ichund_No Kalau mau diskon hub sendiri @aremadesign @OficSam 😁😁,resifl
11,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
12,Dapatkan diskon 45% untuk pembelian ArcGIS Personal Home Use License  dengan menggunakan kode promosi ini: GISWEEK2018_ID. Penawaran ini hanya  berlaku hingga 30 November 2018. Klik link berikut ini untuk melakukan  pembelian : https://t.co/EFRzs4ODYo,esriindonesia
13,@New_preloved Lagi Ada Diskon✨ https://t.co/xmncx68ZFw,bbyzavariel
14,LAKUPON Promo Potongan Diskon Rp. 15.000 setiap hari Selasa dengan Rekening Ponsel CIMB Niaga https://t.co/RnaFzDecFv,katalogpromosi
