,tweet,user
0,Ayo dibeli dibeli mumpung diskon akhir tahun. 😅 https://t.co/H2t99jib8q,giewahyudi
1,Diskon Nutella Picu Kekacauan di Seluruh Prancis - https://t.co/TXsSsOLfdY https://t.co/9oELuEXe68,citizendailynet
2,✨ WOODSKIN YELLOW SQ 💙💚💛💜❤💗💖 📜 Bahan : Woodskin 📐 Size : 115 x 115 cm 💵 Harga : Rp. 48.000 🎉 Beli 3pcs 👉 @ 46.000 💕 . Diskon 2 ribu/pcs untuk setiap pembelian 3 pcs yaa ukhty.. 😘 (Boleh… https://t.co/eYwUcQHV9P,ArsitaWPram
3,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
4,✨ WOODSKIN ORANGE SQ 💙💚💛💜❤💗💖 📜 Bahan : Woodskin 📐 Size : 115 x 115 cm 💵 Harga : Rp. 48.000 🎉 Beli 3pcs 👉 @ 46.000 💕 . Diskon 2 ribu/pcs untuk setiap pembelian 3 pcs yaa ukhty.. 😘 (Boleh… https://t.co/FMwmmGQtnZ,ArsitaWPram
5,"Ingin traktir lunch teman sekantor tapi bingung pilih restorannya? Kenapa ngga ke Pizza Hut aja dan tukarkan #fiestapoin Sahabat, ada diskon hingga 30% loh. https://t.co/yeMn4qWS0g https://t.co/yqFFg1ni1R",bankmandiri
6,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
7,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
8,✨ WOODSKIN BATA SQ 💙💚💛💜❤💗💖 📜 Bahan : Woodskin 📐 Size : 115 x 115 cm 💵 Harga : Rp. 48.000 🎉 Beli 3pcs 👉 @ 46.000 💕 . Diskon 2 ribu/pcs untuk setiap pembelian 3 pcs yaa ukhty.. 😘 (Boleh mix… https://t.co/p1YAASXon5,ArsitaWPram
9,@beauthingy Banyak yang diskon tapi duit ga banyak 😞,euphoari
10,✨ WOODSKIN BROWN SQ 💙💚💛💜❤💗💖 📜 Bahan : Woodskin 📐 Size : 115 x 115 cm 💵 Harga : Rp. 48.000 🎉 Beli 3pcs 👉 @ 46.000 💕 . Diskon 2 ribu/pcs untuk setiap pembelian 3 pcs yaa ukhty.. 😘 (Boleh… https://t.co/FLZfhvJJpz,ArsitaWPram
11,"@Afinszabramatyo Diam-diam kok, ga buka shopee gatau kalo ada diskon",asrinura
12,✨ WOODSKIN MOCCA SQ 💙💚💛💜❤💗💖 📜 Bahan : Woodskin 📐 Size : 115 x 115 cm 💵 Harga : Rp. 48.000 🎉 Beli 3pcs 👉 @ 46.000 💕 . Diskon 2 ribu/pcs untuk setiap pembelian 3 pcs yaa ukhty.. 😘 (Boleh mix… https://t.co/5TXQwrfkfX,ArsitaWPram
13,"yang mau liburan ke #TransStudioBandung weekend ini, yuk cus di manfaatkan Friends promonya!💜 Love &amp; RT tweet ini dan tunjukkan di loket kita untuk mendapatkan diskon 25% HTM Trans Studio Bandung! 1 RT untuk 1 tiket ya, friends!   Periode promo : 1 - 30 November 2018 https://t.co/hz8VM7mUHB",TransStudioBdng
14,@bayu_joo Bang diskon itu apa sih gue biasa belanja dipasar gak pernh ada diskon cuy,Harychaniago
