,tweet,user
0,"Kebahagiaan hari ini, kebetulan dapet banyak diskon skincare. Alhamdulillah, jd bukan cuman pake aer wudhu doang nih biar mulus😂😂",giaanggastaa
1,"Soulmates VIP room karokean. Jln. by pass, depan pom bensin (0752) 32506.Bukittinggi . untuk hari ini dikasih diskon.",Randycotok1
2,@KM_Ningning02 @KM_SAERON00 Kasih diskon ronn,KM_Seulgi94
3,"Buku ""Biografi Empat Imam Mazhab"". Setelah diskon hanya Rp 124.000 Yuk Pesan dengan klik: https://t.co/PoUioEiomT https://t.co/6R40rE3pJB",surgabuku
4,@rahagyu29 @bayu_joo Jadi misal harganya 100rb diskon 70% + 30% Cara penghitungannya 100rb - 70% = 30rb Lalu 30rb - 30% = 21rb. Jadi masi ada yg harus dibayar ga gratis juga 😭😭,gardagagar
5,"Tapi yang jadi PR itu kumpulin database email yang pemiliknya setuju menerima newsletter.   Banyak sih yang bagi-bagi ebook gratis atau diskon buat kumpulin database email ini. Tapi ya gitu, mesti kreatif banget.  Karena netizen sekarang pemikirannya kritis.",fbajri
6,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
7,Percuma tiket dot com diskon aing gapunya paspor,MSGMASAKO
8,"Gmz lvl ternyata makanan jambreng ada di shopee mall, dan harganya beda jauh sama di supermarket sini, adasih yg mirip2 cuma sering kosong jg :’) dan sekarang lagi diskon 11.11 +++ diskon toko 15rb. Tapi kirim kesini ongkirnya ttp lebih mehong dari harga makananny 2lusin 🤭",sirlymunir_
9,"@caplinsxxx Mengko yen lawan persib maneh dolan rene yoo ayo nribun bareng wkwk,aku gara2 ngomong suroboyoan pas nang bandung oleh diskon akeh pas tuku oleh2 soale mamang e viking😂 sumpah iki ra ngapusi nek kelingan kudu ngguyu",Sindahirloh
10,"Anda memasuki cover katalog bulan ini... Jangan lupa baca ta'awudz dulu ya...   Karena di katalog ini ada ratusan produk yang bermanfaat, membahagiakan, dan lagi diskon. Pastikan Anda beli yang Anda butuhkan... Dan... https://t.co/7Cfht1Kacd",ning13starry
11,@W00ZI96SVT kalo sama lu bisa diskon 70% bang,roemsae
12,"Keistimewaan hidup di pakuwon city:  When u bete sendirian di kamar dan bingung mau ngapain, u tinggal pake jaket dan order gojek ke eastcoast pp gratis (pake vocer diskon 4k), nonton pilm xxi yang ada di jam itu  Life is good brah. Dont forget to say alhamdu?????lillah",teyyaong
13,"2 slot lg ya,  khusus malam ini diskon 100K, lokasi di swisbell ya,  cuma nerima yg bersedia DP, karna cuma expo, yg mau isi slot WA aja ya 088227795273 #bomalang #expomalang #bispakmalang #bisyarmalang #malangbo  #openbomalang #wpmalang #bomlg #availmalang #realbomalang https://t.co/G1dBs8u9eX",Ayylnebispak
