,tweet,user
0,"Gegara abel cantika nih :( tapi foundie lama masih ada, yg ultima ini pas diskon :( bingung akutu :(",anggiieelorita
1,HARGA PROMO ========================== KAOS DISTRO  GRADE ORI ===≠======================= PRICE : HARGA DISKON Rp.65k/pcs  Spesifikasi Kaos : - Cotton Combed 30s Original 100% (High… https://t.co/zAQQFdPBpi,ceksbeibeceks
2,HARGA PROMO ========================== KAOS DISTRO  GRADE ORI ===≠======================= PRICE : HARGA DISKON Rp.65k/pcs  Spesifikasi Kaos : - Cotton Combed 30s Original 100% (High… https://t.co/72HCI1jnOO,ceksbeibeceks
3,@svmmerdoxe @Westerns_SQ Beli nya pas diskon aja,Archrivalz
4,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
5,HARGA PROMO ========================== KAOS DISTRO  GRADE ORI ===≠======================= PRICE : HARGA DISKON Rp.65k/pcs  Spesifikasi Kaos : - Cotton Combed 30s Original 100% (High… https://t.co/rv0G89HCiE,ceksbeibeceks
6,HARGA PROMO ========================== KAOS DISTRO  GRADE ORI ===≠======================= PRICE : HARGA DISKON Rp.65k/pcs  Spesifikasi Kaos : - Cotton Combed 30s Original 100% (High… https://t.co/u3bQcXLeIf,ceksbeibeceks
7,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
8,@rahagyu29 @bayu_joo Jadi misal harganya 100rb diskon 70% + 30% Cara penghitungannya 100rb - 70% = 30rb Lalu 30rb - 30% = 21rb. Jadi masi ada yg harus dibayar ga gratis juga 😭😭,gardagagar
9,diskon pembelian https://t.co/Qdg8cbFm5B,okproductionhou
