,tweet,user
0,"[idm] guys yg mau beli masker mediheal x bts di watsons lg diskon tuhh, cus diangkut @BTS_twt #MTVEMABiggestFansBts",indomymenfess
1,@jasnagori emang paling bagus. ntar kuliat apakah dia diskon,etanastea
2,miskin level: liat-liat barang di toko mahal sambil pura-pura buka hp balesin chat padahal lagi buka kalkulator ngitungin harga setelah diskon eh tetep aja duitnya gak cukup 🤷,ririnriandini
3,miskin level: liat-liat barang di toko mahal sambil pura-pura buka hp balesin chat padahal lagi buka kalkulator ngitungin harga setelah diskon eh tetep aja duitnya gak cukup 🤷,ririnriandini
4,@indomymenfess @BTS_twt Diskon jadi brp?  #MTVEMABiggestFansBTS,CartoonizedFace
5,"[idm] guys yg mau beli masker mediheal x bts di watsons lg diskon tuhh, cus diangkut @BTS_twt #MTVEMABiggestFansBts",indomymenfess
6,Mama gue ngirimin ini di grup dikirain dibeliin ternyata dia cm forward dr tmn2nya krn katanya lg diskon sampe tgl 5. Sigh/ https://t.co/T334i30yBB,jooniewish
7,"[idm] guys yg mau beli masker mediheal x bts di watsons lg diskon tuhh, cus diangkut @BTS_twt #MTVEMABiggestFansBts",indomymenfess
8,Cece : me aku nanti ngemall mau titip apa? Meme : bulan ini aku ga beli2. Bokek. Hemat. ~~~~telp bunyi~~~~ Cece : me kaos uniqlo senenganmu sing bahane enak diskon!!!!! Meme : sumpah?? Yowes titip 2 ya.  PENYAKIT @cathalvi,meganitars
9,Hi Guy Intip yuk shopee kita Lagi banyak diskon lol 😘😘  https://t.co/S70mQ3b8cZ  JY Collection 1st hand importir bag fashion 🎒💼👜 yg berdomisili di Batam. Bag import yg kita import rata2 bagus2 lo stylenya 👍... https://t.co/DjEdWdfzuO,joycylin407
10,"@jungamrita aku juga! lg musim diskon bgt mau akhir tahun. dompet tipis, atm tinggal brp digit tp bawaannya pengen beliiiii terus😣",gudgalwidy
11,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
12,THE DUCK KING Grand Indonesia Promo Diskon 10% dengan G CARD | Lihat informasi dan penawaran selengkapnya di https://t.co/45k6xjLzAr,katalogpromosi
13,"Nah siapa nih yang sudah nungguin diskon di MAP? Cardholders, diskon MAP kali ini hingga 50% loh. Yuk kapan lagi kan? Langsung gunakan #mandiricard dan nikmati diskonnya #mandiripromo https://t.co/9oWxw9g4up https://t.co/68azTfPPRQ",mandiricard
14,"[idm] guys yg mau beli masker mediheal x bts di watsons lg diskon tuhh, cus diangkut @BTS_twt #MTVEMABiggestFansBts",indomymenfess
