,tweet,user
0,"OCTOSAVE dari @misteraladinID DIPERPANJANG lho! Kamu bisa nikmatin diskon s.d 15% (maks. Rp1,2 JUTA) untuk semua hotel di Mister Aladin sampai dengan 04 November lho. Tunggu apalagi? Ayo, pesan SEKARANG juga! CEK: https://t.co/NVanG96wZt https://t.co/Nta3QzMkEP",MNCPlayID
1,"OCTOSAVE dari @misteraladinID DIPERPANJANG lho! Kamu bisa nikmatin diskon s.d 15% (maks. Rp1,2 JUTA) untuk semua hotel di Mister Aladin sampai dengan 04 November lho. Tunggu apalagi? Ayo, pesan SEKARANG juga! CEK: https://t.co/TAVtnjWMdS https://t.co/czctLXURJu",MNCupdate
2,Beberapa toko di shopee bener sih dia diskon up to 90%. Tapiiiii........harga aslinya ditinggin beberapa kali lipat. Kan sama aja jadinya gak diskon hmm,rezkyintanr
3,"Sesuai janji kami beberapa bulan lalu, kini program diskon BIG THANK YOU SALE 25% berlaku seluruh Indonesia di sepanjang bulan November ini! Spesial untuk buku sastra! #bukugpu 🌻 https://t.co/F9LNZlKYia",bukugpu
4,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
5,lusa nonton gintama... btw wingstop belom keluarin diskon ultah yak,Yuki_0911
6,nawar harga barang jangan sadis sadis amat laaaaaaah~ #Terbaru #Esai https://t.co/U7cA80yLIF,mojokdotco
7,"Hi Friends, kami hadir kembali tahun ini di Indocomtech. Langsung mampir ke booth https://t.co/69vHdY5m72 buat kamu yg lg cari gadget terkini dgn diskon yg luar biasa. Yuk ke Hall A JCC Senayan! #BliblionIndocomtech https://t.co/t3ONiujGt7",bliblidotcom
8,"Brands favorit sekelas Fossil dan FujiFilm siap bikin kamu menjerit! Gimana enggak, semuanya bakal kebagian cashback 100% dan diskon sampai 70%. Buruan #BlibliSekarang,  hanya di #HisteriaJeratJerit, kalau kamu gak mau kehabisan.",bliblidotcom
9,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
10,Happy Halloween! Saatnya menikmati treats of the week dari handphone &amp; all tablet hanya di https://t.co/69vHdYmXvC! Penawaran dan diskon spesialnya dijamin buat kamu merinding!,bliblidotcom
11,"Tampil cantik juga butuh peralatan lengkapnya dong. Di sini kamu bisa dapatkan banyak pilihan untuk semua peralatan yang kamu butuhkan, dengan diskon spesial tentunya. Cek dan #BlibliSekarang yuk ;)",bliblidotcom
12,"Hi Girls! Office look kece #RabuCantik dari brand ternama seperti Fossil, Melissa, dan lain - lain siap bikin penampilanmu makin oke. Diskon spesialnya sampai  75% dan masih ada diskon tambahan lainnya loh. Cek dan #BlibliSekarang yuk ;)",bliblidotcom
13,Juventus Upayakan Diskon Harga Juan Mata Dari Manchester United https://t.co/ZV3P4apUk1 https://t.co/LOK1FPw1Rl,pocongfootball
14,"Hey bro, VGA card Nvidia dapat ekstra diskon hinga Rp150.000 loh! Sebelum kehabisan buruan cek dan #BlibliSekarang yuk 😁",bliblidotcom
