,tweet,user
0,Yes! Dapat produk diskon yang diincar di toko online langganan. Happy banget karena dari dulu udah mupeng sama si HDD 2TB. Sekarang file - file penting bisa tertata #JadiLebihBaik di hard disk baru. Memang ya dengan sinyal penuh @XLAxiata_Tbk semua bisa dijangkau dan didapatkan.,VinaEska
1,"Dowoon   🐶modal dong di mah pake Tossa 🐶selain sayur dia jg jualan gas 3kg wkwk 🐶 plus jasa masangin tabung gas 🐶Udh ada bandrol harga jd ga usah bnyk nanya 🐶mahal bgt nih petenya?! ya udah sy diskon 5% krn ibu langganan dy 🐶buibu sibuk belanja, dia ngegame 🤧 https://t.co/3zrOy0dvNJ",n_agustinaaa
2,BIG BAD WOLF BOOK SALE MEDAN DIBUKA HARI INI! Kunjungi bazaar buku terbesar dg diskon 60%-80% untuk semua buku impor. Buka 24 Jam nonstop mulai 2-12 November 2018. Gratis biaya masuk gedung!  Aku tunggu kedatanganmu di sarangku Wolfies Medan! #auuwsome #BBWMedan2018 #mandiriBBW https://t.co/meT4GxMSm2,BBWBooks_ID
3,Dapatkan promo diskon sampai 70% di TSM Bandung! Klik info detilnya dibawah. Jangan lupa buat retweet ya ;D https://t.co/GAp1Ugvvqe,TSMbandung
4,"Hi, gunakan kode berikut ini elfiraX5FUN8W3DX untuk mendapatkan diskon pembelian paket ruangbelajar di Aplikasi mobile @ruangguru",Elfira_rhmnia
5,"@adylaeka Promo Redemption penukaran tiket diskon 30%, 50% dan 70% pada Program GAMiles Fest berlaku untuk periode reservasi hingga 30 November 2018. Terima kasih.   - Janet",IndonesiaGaruda
6,"Dowoon   🐶modal dong di mah pake Tossa 🐶selain sayur dia jg jualan gas 3kg wkwk 🐶 plus jasa masangin tabung gas 🐶Udh ada bandrol harga jd ga usah bnyk nanya 🐶mahal bgt nih petenya?! ya udah sy diskon 5% krn ibu langganan dy 🐶buibu sibuk belanja, dia ngegame 🤧 https://t.co/3zrOy0dvNJ",n_agustinaaa
7,"Nah siapa nih yang sudah nungguin diskon di MAP? Cardholders, diskon MAP kali ini hingga 50% loh. Yuk kapan lagi kan? Langsung gunakan #mandiricard dan nikmati diskonnya #mandiripromo https://t.co/9oWxw9g4up https://t.co/68azTfPPRQ",mandiricard
8,"IMOS 2018: Pertamina Tawarkan Pelumas Setengah Harga - Di IMOS 2018, Pertamina Lubricants memanjakan pelanggan setia Pertamina Enduro dengan memberikan promo spesial yakni diskon sampai 50 persen. https://t.co/GMPjSwTY4e https://t.co/T6DHiRRiR7",capumoni_
9,"OCTOSAVE dari @misteraladinID DIPERPANJANG lho! Kamu bisa nikmatin diskon s.d 15% (maks. Rp1,2 JUTA) untuk semua hotel di Mister Aladin sampai dengan 04 November lho. Tunggu apalagi? Ayo, pesan SEKARANG juga! CEK: https://t.co/NVanG9o7R1 https://t.co/p5eRnIJJLZ",MNCPlayID
10,"Parfum mini giordani &amp; posses diskon lagi😍😍  Kemarin ga sabar bgt nunggu web buka karna mau order parfum mini ini,takut kehabisan😀  Parfum mini ini wanginya sama kyk parfum ukuran biasa tp dikemas mini biar... https://t.co/MuMvXWn4dt",chris_dhey
11,"Bookmanias, jelang #HariPahlawanNasional #SeriBukuTempo dan beberapa buku sosial dan sejarah KPG diskon 15% di @gramediadotcom. Periode Promo 1 - 10 November 2018, tanpa minimal pembelian. Katalog lengkap: https://t.co/85lfjhSMyq. https://t.co/BbHzONL43i",penerbitkpg
12,HARGA PROMO&gt;&gt;SLIDE ========================== KAOS DISTRO  WASHING ===≠======================= PRICE : HARGA DISKON Rp.85k/pcs  Spesifikasi Kaos : - Cotton Combed 30s Original 100% (High… https://t.co/wDuu6Zj8V1,ceksbeibeceks
13,untuk info dan pemesanannya bisa tanyakan langsung ke WA 08116400164   *diskon 15% + free ongkir seluruh Indonesia   see ya 👋👋 https://t.co/nWQzOE0l0S,WelisariP
14,"Ok, wait yaaa, saya mau booking hotel ke Jogja dulu. Mumpung baru dapat notifikasi ada promo diskon ^^ #JogjaIntlHeritageWalk",melfeyadin
