,tweet,user
0,Hai Seafood Lovers. Diskon 50% Setiap Hari untuk menu yang berbeda masih ada loh.  Jangan lupa datang dan nikmati setiap menu dari @dcost_seafood  D'Cost Seafood Lt.Basement 1 TM Mangga 2 Square https://t.co/Ubg1VS5LXB,TM_M2S_APG
1,"Untuk mengawali bulan November ini, cobain paket bakso tulang iga dari @basomoomoo, yuk! Bayar pakai YUKK Cash dan nikmati diskon di Baso Moo Moo sebesar 10% + reward 15% yang bisa kamu pakai di pembelian selanjutnya. #YUKKpakeYUKK #DoubleSerunya https://t.co/PTrXbwS6Dc",yukk_id
2,Harga diskon sangat jarang di temukan #Robbyvers48,bagas_galeh
3,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
4,"Update apps https://t.co/69vHdYmXvC sekarang buat maen game #HisteriaJeratJerit! Dapatkan ekstra diskon hingga 500rb. Yuk kunjungi booth Dell, IT Galeri dan Canon buat scan QR Code-nya. #BliblionIndocomtech https://t.co/mZiKp21O4F",bliblidotcom
5,"Halo! jadi Big Bad Wolf (BBW) lagi ada di Medan nih. aku mau buka jastip, siapa tau ada yg mau beli buku dr BBW, lumayan loh buku impornya diskon dr 60-80% anw, jastipnya 20rb aja per transaksi. nanti kalian blg mau buku apa terus aku cariin getoh",bymaxx23
6,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
7,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
8,Ayo dibeli dibeli mumpung diskon akhir tahun. 😅 https://t.co/H2t99jib8q,giewahyudi
9,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
10,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
11,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
12,"Cardholders, sudah pada gajian belum nih? Setelah gajian boleh banget loh makan siang bareng sahabat di Tom Tom. Jangan lupa gunakan #mandiricard dan nikmati diskon 20% #mandiripromo https://t.co/LH9p7xwY24 https://t.co/CygvK9ncbc",mandiricard
13,"Hey, klik linknya dan download app RedDoorz skrg untuk mendapatkan diskon menginap berupa RedCash senilai 50.000 di semua hotel RedDoorz! https://t.co/AsP9iQLPjy",mridwantama
14,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
