,tweet,user
0,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
1,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
2,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
3,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
4,"Sesuai janji kami beberapa bulan lalu, kini program diskon BIG THANK YOU SALE 25% berlaku seluruh Indonesia di sepanjang bulan November ini! Spesial untuk buku sastra! #bukugpu 🌻 https://t.co/F9LNZlKYia",bukugpu
5,"Longdress Polos Renda Ukuran: tercantum di gambar, no accessories Bahan: tercantum di gambar   Harga ecer: 120rb/pcs  Beli banyak dapat diskon  Reseller welcome  Contact &amp; Order: check Bio… https://t.co/rAE6XSAy2m",ria_indra
6,"Berbagai marchendise tipe-x ada di sini, #invit 7A2C0EE6, beli #murah #diskon",X_SKAsuka
7,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
8,"gmarket lagi ada diskon mega sale nih,  wanna one album set jadi 25.500 won (aslinya 34.000 won) trus yg kihno ver jadi 15.800 won (aslinya 20.000 won)   should i buy all of them? 🙈🙈",jinhwiyaa
9,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
10,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
11,@IndonesiaGaruda Sdh dcoba berulang2 malah pas bs pilih schedule poinnya gk diskon 70%...benar systemnya kah?,Nug_QA
12,"Cardholders, jangan lupa yah kalau mau beli tiket untuk traveling, ingat Qatar Airways karena dengan #mandiricard sedang ada diskon 10% loh. Yuk tunggu apalagi. https://t.co/mzV5FCcXNz #mandiripromo https://t.co/tTl4oUaO65",mandiricard
13,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
14,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
