,tweet,user
0,": Lu klo deket gue tekel, sumpah 👨: Bawa sini, biar ayah ada temen begadang : Iye ntr nyari dl, kali di matahari lagi ada diskon. Kan mayan",kopitubrukk
1,Diskon apaan? Wonwoo gue paling mahal harganya 😭😭😭 https://t.co/vsxhgeNBIH,haenalee1314
2,Highlighter focallur lagi diskon besar di shopee. Dari 225rb jadi 38rb aja dong. Tentulah ai tidak menyianyiakan kesempatan emas ini.,fauziakarina
3,"2 slot lg ya,  khusus malam ini diskon 100K, lokasi di swisbell ya,  cuma nerima yg bersedia DP, karna cuma expo, yg mau isi slot WA aja ya 088227795273 #bomalang #expomalang #bispakmalang #bisyarmalang #malangbo  #openbomalang #wpmalang #bomlg #availmalang #realbomalang https://t.co/G1dBs8u9eX",Aylnebispak
4,"Ingin traktir lunch teman sekantor tapi bingung pilih restorannya? Kenapa ngga ke Pizza Hut aja dan tukarkan #fiestapoin Sahabat, ada diskon hingga 30% loh. https://t.co/tLcNxEEq4H https://t.co/HPe7HA5m5n",mandirifiesta
5,"2 slot lg ya,  khusus malam ini diskon 100K, lokasi di swisbell ya,  cuma nerima yg bersedia DP, karna cuma expo, yg mau isi slot WA aja ya 088227795273 #bomalang #expomalang #bispakmalang #bisyarmalang #malangbo  #openbomalang #wpmalang #bomlg #availmalang #realbomalang https://t.co/G1dBs8u9eX",Aylnebispak
6,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
7,@askmenfess Grobmart ajaaa. Lebih murah. Banyak diskon. Aman. Kadang juga gratis ongkir. Temenku sering beli novel disana,mantanjiwa
8,"Hasil riset pas di mall : ""lucu banget mo nangis (tanpa liat harga) "" Orang kaya  ""anjir lucu banget mana diskon lagi (ngeluarin kalkulator buat itung diskonannya)  Orang kaya, Aku.",Ananda_Pratiwi
9,"Yang langanan beli ayamnya pas lagi diskon aja, doyan komplain sampe2 suka seenaknya masuk kantor buat ketemu sama yang ngurus kantor https://t.co/G2FTCYWq06",jisaxy
10,"Cardholders, sudah pada gajian belum nih? Setelah gajian boleh banget loh makan siang bareng sahabat di Tom Tom. Jangan lupa gunakan #mandiricard dan nikmati diskon 20% #mandiripromo https://t.co/LH9p7xwY24 https://t.co/CygvK9ncbc",mandiricard
11,"Cardholders, sudah waktunya mengganti springbed? Jangan lupa datang ke DAP Fair di Senayan City yah. Cardholders bisa menikmati diskon hingga 70% + 10%* + cashback 500 ribu dengan #mandiricard loh https://t.co/h8IYOGjvcB https://t.co/kjKRSHkYIh",mandiricard
12,"Hapus tangismu, Sayang, bedak dan gincumu boleh saja luntur, tapi kebahagiaanmu adalah harga pas tanpa diskon.  ~@DaniPranantya",PelangiPuisi
13,@kan9kino Wah lemah saya sama diskon,ezrakim97
14,"Sedikit trik buat yg mau beliin tiket kereta api buat bapak/ibu/kakek/nenek/pakde/bude Bagi yg blm tau, ada diskon 20% buat lansia kalo beli tiket kereta api jarak jauh di stasiun. Lha biar dapet diskon double, pas beli tiket PP, jgn jadi 1 form, pisahin antara berangkat &amp; pulang",siwhotmahendra
