,tweet,user
0,"ACE BOOM SALE 3 DAYS SPECIAL - DISKON hingga 50% + Ekstra Diskon 10%* khusus Member, berlaku tanggal 02-04 November 2018 | Lihat informasi selengkapnya disini https://t.co/eR26cuMew5",katalogpromosi
1,Diskon 100% terus w harus bayar berapa dong :( https://t.co/h1H2tCuELF,lemonadeu
2,"Akhirnya stl hiatus sekian tahun dari dunia literasi, buku keduaku yg collab sama @7pjh kelar jg. Lagi open PO nih sampe 9 November dan pastinya ada diskon dr harga normal. Ilustrasinya cakep bgt, plus ada ulasan mendalam ttg lagu Pied Piper. Yuk diorder~ https://t.co/UsYaBycmFx",renifz
3,Prediksi PERTH 3/11/18 Angka Hidup    :  6 Angka Main      : 12369 Angka 4D (BB) : 2693 Angka 3D (BB) : 693 Angka 2D (BB) : 93 / 26 /  16 / 62 Colok BEBAS 2D:  3 &amp; 6 Besar/ Kecil : BESAR Tebak SHIO : Harimau Diskon Togel Terbesar Hanya di https://t.co/ZcOr0mdGha #juditogel https://t.co/QHUYaH6ygk,enter_togel
4,"🧕 : (lagi nyobain blouse) wah ini bagus banget mbak, cocok gak sih di saya? Ini berapa? Ada diskon ga? 👩 : itu 450 bu, belum ada diskon hehe 🧕 : eh tp ini bahannya pasaran, nanti banyak yg sama. Gajadi deh mba  👩 : (batin) miskin :)",ainiparamartaa
5,"FANTASTIC NOVEMBER  Ekstra diskon 11% gunakan kode voucher: ""FANNOV11""  Ekstra diskon Rp 111.000 gunakan kode voucher"" ""FANNOV111K""  *) Periode 1-4 November. *) Tidak berlaku untuk Flash Sale &amp; Luxury  Pic:Pinterest  __  Yuk belanja! https://t.co/Qhkjnr4kvu  #Kamis #InfoJakarta https://t.co/XLrmueaGd7",VIPPlazaID
6,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
7,ke kickfest mau beli 1 kaos diskon tadinya 125k jd 100k.. tapi tiket masuk 25k.. jadi?,adityamedaliana
8,@baeyourlove @New_preloved klaim voucher dibawahnya bisa diskon 50k lg:),2019akuwisuda
9,"Akhirnya stl hiatus sekian tahun dari dunia literasi, buku keduaku yg collab sama @7pjh kelar jg. Lagi open PO nih sampe 9 November dan pastinya ada diskon dr harga normal. Ilustrasinya cakep bgt, plus ada ulasan mendalam ttg lagu Pied Piper. Yuk diorder~ https://t.co/UsYaBycmFx",renifz
10,"selama ini bertanya-tanya ""ini marketplace kalo ngadain diskon gede2an apa nga rugi"" semenjak kerja jd admin ecommerce, w jadi tau kenapa mereka bisa nga rugi hemphh",dewepe_
11,5 Mall di Kota Tangerang akan berikan Diskon Hingfa 70 dalam Rangka Hut Kota Tangerang Selatan #event #HUTkotatangsel #infotangsel #wargatangsel #seru #diskon #pesta #perayaan #infoside https://t.co/TgwKVXDuNX via @officialsideid,officialside_id
12,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
13,@itsungha @womanfeeds sudah diskon 44% padahal tp masih saja ku mengelus dada lihatnya,sariwangimelat1
14,Syopi ini diskon diskon tapi hapenya yang garansi distributor terus powerbanknya bukan yang ori hhh,rexyand
