,tweet,user
0,Cukup dengan membawa MINIMAL 2 Orang pendamping kamu bisa merasakan Promo BRITHDAY SUPRISE loh! Untuk pendamping harga Weekday 60.000 &amp; Weekend 87.500 (HARGA SUDAH DI DISKON 50%). Syarat dan ketentuan berlaku. https://t.co/A15ogX1jKk,ancoltmnimpian
1,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
2,"Sesuai janji kami beberapa bulan lalu, kini program diskon BIG THANK YOU SALE 25% berlaku seluruh Indonesia di sepanjang bulan November ini! Spesial untuk buku sastra! #bukugpu 🌻 https://t.co/F9LNZlKYia",bukugpu
3,@zefanyaruth @ohmybeautybank Legging Airism enak banget yatuhaann beli pas lagi diskon di uniqlo pula bahagia,deenoora
4,2 Bioglass 4jt Dapet diskon 300rb Dapet lagi Gratis Kalung Aura.. Mau?,sellyriantica
5,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
6,@womanfeeds wahh yg bener diskon?,fitriindaahp
7,masuk bulan november banyak email dan sms ngasih promo dan diskon. nyuruh belanja banget 🙄,thirteeniaa
8,"Jangan lewatkan kesempatan mendapatkan informasi seputar produk di stan Cobra Dental selama Foril XII, 2018, Balai Kartini, Jakarta. Promo, diskon, serta bazaar up to 80% off berlangsung di stan sampai 3... https://t.co/OJmb5zWOhR",CobraDental
9,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
10,"Jangan lewatkan kesempatan mendapatkan informasi seputar produk di stan Cobra Dental selama Foril XII, 2018, Balai Kartini, Jakarta. Promo, diskon, serta bazaar up to 80% off berlangsung… https://t.co/iprrhOpDYN",CobraDental
11,MASIH DISKON! CUMA SAMPE BESOK AJA NIHH🤗 https://t.co/SgmmPTdHYz,bellsoidd
12,RAILINK Promo Diskon 50% Pakai ePay BRI* | 31 Desember 2018 https://t.co/h8RwR8PUmw,katalogpromosi
13,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
14,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
