,tweet,user
0,aku beli sheet mask ini di sociolla. waktu aku beli lagi diskon 50% jadi 💸14.375 aja dan aku punya voucher kerupuk jadi gratis deh ehehehehehe ga jd terbang duit aku 😏,jichuIiette
1,VNC 4 DAYS SALE up to 70% off mulai tanggal 01-04 November 2018 | Buruan Mampir  mana tau produk inceran kamu ikutan diskon | Pengen tau lebih lanjut ? Yuk cek ketentuan lengkapnya disini https://t.co/KqS1M6GXOO,katalogpromosi
2,Carissa by quail Bahan diamond crepe  Ecer IDR 58.000 Seri 5 lDR 49.300  DISKON seri semua item  Luqi Hijab Store Seri 5 diskon 15% Seri 10 diskon 20%  Stok🛒warna emerald #luqihijabdotcom #luqihijabstore #pashminainstanlipit #pashminaemerald #pashmin… https://t.co/anPV2xavUf https://t.co/ecOmBMsSv8,online_jilbab
3,@aulanputria @KygoMusic masih. malah diskon 50% kalau beli lewat @gotixindonesia,arioadimas
4,Anjir kebiasaan lupa ada diskon dan ada barang yg mau dibeli:(((,Revinsyah
5,Diskon! Di mal ga dapet jeans keren harga 100rb! Cepet order di WA 081293994981 https://t.co/IYhdLWLRCP jaringaniklan,BillionStore
6,HANYA HARI INI! SHOPEE Promo 11.11 Big Sale! 11.11 Mom &amp; Kids Day – Produk Ibu &amp; Anak Diskon Hingga 90% Off! https://t.co/2LM7ab9zmj,katalogpromosi
7,COD pembelian voucher game online dengan murah + diskon! Kapan lagi? khusus untuk daerah jabodetabek yaaa!,mooienterprise
8,FREE ONGKIR UNTUK PENGAMBILAN DUA PAKET PLUS DISKON KHUSUS !,anitasherbal
9,Ealah baru tau tempatnya aja hari ini fix lewat dah diskon pukis 7k 😭  Jebul mung ngarep kampus,Moku33953288
10,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
11,Menyesal membiarkan voucher diskon VNC hangus 😭,nanaanata
