,tweet,user
0,"Berbagai diskon dan program menarik menunggumu! Salah satunya di booth MSI  Yuk datang dan kunjungi Pameran IT terbesar di Indonesia : Indocomtech, 31 Oktober – 4 November 2018 di Jakarta Convention Center. @Indocomtechnet  #Indocomtech #Indocomtech2018 #JCCSenayan #Jakarta https://t.co/aWG66jHpMO",IDGS_Community
1,@jenrubyrl tar lu kasih tau dimana jual nyawa murah atau kaga diskon ye,bjhynee
2,HANYA HARI INI! LAZADA Promo P&amp;G Great Sale! Diskon Hingga 70% + Hadiah Total Jutaan Rupiah untuk Produk-Produk P&amp;G! https://t.co/1QDl1M56NJ,katalogpromosi
3,BREADLIFE Promo Pay 2 For 3 / Pay 6 For 12 / Diskon hingga 30% dengan Kartu Debit BCA  Kartu Kredit BCA  Flazz dan Sakuku | Lihat informasi dan ketentuan promosi selengkapnya disini : https://t.co/cCTp8myF7r,katalogpromosi
4,"@yurideizone Kalau postingannya kamu upload, untuk next order kamu dapet diskon 1% , Dira. Kamu mau bunga apa?",GFRDYuju04
5,Hayu Ka @kickfestid kaos EUY!  Keur diskon Bray...   #kaosEUY #kickfest #kaosbandung #bandungjuara #EUYjuara,KaosEUY
6,@womanfeeds share diskon bolehin dong:(,flyyymomo
7,@as_ndari Oiya mbak. Togamas Kotabaru lagi ultah tuh. Semua buku didiskon 27%. Dan beberapa buku di jam tertentu ada yang kena diskon 30%~,afif_idea
8,"Teman-teman di Surabaya kali aja mau kongkow di Starbucks, aku ada 4 voucher diskon minum 50% dengan beli 1 makanan. Berlaku di cabang Plaza Surabaya s.d 30 November 2018. https://t.co/OI9XmXIxmZ",merrywulan
9,DISKON 5% DIPERPANJANG 😉😉😉  oke kakak selamat bulan november yaaa... mimin mau ngasih tau nih bahwa diskon 5% di setiap pembelian produk  karakter anak di perpanjang  loh dan khusus lemari karakter anak akan... https://t.co/MCDvoDdzql,Tiff_houseware
10,DISKON 5% DIPERPANJANG 😉😉😉  oke kakak selamat bulan november yaaa... mimin mau ngasih tau nih bahwa diskon 5% di setiap pembelian produk  karakter anak di perpanjang  loh dan khusus lemari karakter anak akan... https://t.co/Fk4GZetR7a,Tiff_houseware
11,"Hai, kali ini Haru Grup hadir di Pameran Sejuta Buku Semarang 2018.   👉Auditorium Imam Barjo, Universitas Diponegoro 👉Tanggal, 01 – 07 November 2018 Ada apa aja di booth Haru Grup? Harga mulai Rp. 10K dan diskon 20%, dan masih banyak diskon promo buku lainnya!  #PenerbitHaru https://t.co/kTUbby0UPh",penerbitharu
12,"aku ini suda missqueen termakan omongan diskon di shopee pula, jd tambah missqueen:')",aduhrindu
13,"Buku ""Biografi Empat Imam Madzhab"" Lengkap sekali dalam 1 buku. Jika membeli terpisah harganya bisa mencapai 200ribu. Buku tebal hard cover ini setelah diskon hanya Rp 124.000,- Sahabat bisa pesan bukunya dengan klik: https://t.co/PoUioEiomT  Terimakasih https://t.co/QVkNVFKVmW",surgabuku
14,"Hi, gunakan kode berikut ini USERRP26AKRHA1CMB untuk mendapatkan diskon pembelian paket ruangbelajar di Aplikasi mobile @ruangguru",AnnisaaAyu_
