,tweet,user
0,"LOTTEMART Diskon Tambahan 15% untuk semua produk* dengan Kartu Kredit BNI – LOTTE Mart, berlaku hanya 1 hari, tanggal 02 November 2018 | Lihat yuk syarat dan ketentuan lengkapnya disini https://t.co/iqFwgHz5Qq",katalogpromosi
1,SALE GILA-GILA-an Diskon 70% s/d 80% di https://t.co/aT5RflHErv  -D-,ProdukDigitalID
2,@gawir2 Ga ah. Enakan digojek diskon banyak WKWKWKWK,devitamns
3,"@asalulus @rlthingy Iya, kemarin itu kan ada anak wf share OA holika holika lagi diskon gede di shopee, emang sih harganya ada yang sampe 30k 45k gitu. Eh taunya banyak yg di DM sama admin holikaholika kalo ga perlu bayar karna salah input harga. Kecewa deh akhirnya yg mau beli gajadi ☹️",bllackswaan
4,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
5,ya jadi kalo disimpulkan sheet mask ini worth it menurutku (buat kulitku yang kering). aku kasih rating 4/5 karena khasiatnya yg lumayan ampuh tapi bentuk sheetnya aku kurang suka. kemungkinan beli lagi kalo di sociolla diskon 50% lagi wkwk,jichuIiette
6,"Belanja berhadiah Samsung S9 dan promo diskon dari Tokopedia, Di halaman pembayaran, jangan lupa untuk klik ""Gunakan Kode Promo"" dan masukkan kode ini =&gt; TPGIL4858",little7211
7,LAZADA Promo Elektronik Shopping Days! Diskon Hingga 50% + Voucher 10%! https://t.co/v0rIQImjew,katalogpromosi
8,"@OtoTank Hai, Mohon maaf atas ketidaknyamanannya, jika kamu belum dapat melakukan transaksi pembelian menggunakan promo/voucher/diskon dari Bukalapak, silakan mencoba melakukan transaksi di lapak lain atau di lain waktu secara berkala ya.",BukaBantuan
9,Kamu bakalan dapat diskon 25% kalo beli tiket pake kartu BTN https://t.co/tgRFUhAOGR  #ecogreenpark,ecogreenpark
10,"@asalulus @rlthingy Hoo iya bener, mungkin karena dari shopee nya sendiri lagi diskon gede gedean juga akhir ini kali ya 🤔 apalagi nanti 11.11 ya._. Ini aja di supermarket khusus produk jepang harga canmake mahal gile. Semoga sih harganya ga salah input macam kasus holika holika kemarin ya☹️ https://t.co/iCp0sRBDi6",bllackswaan
11,Diskon ini membuatku puseng,asalulus
