,tweet,user
0,"Dowoon   🐶modal dong di mah pake Tossa 🐶selain sayur dia jg jualan gas 3kg wkwk 🐶 plus jasa masangin tabung gas 🐶Udh ada bandrol harga jd ga usah bnyk nanya 🐶mahal bgt nih petenya?! ya udah sy diskon 5% krn ibu langganan dy 🐶buibu sibuk belanja, dia ngegame 🤧 https://t.co/3zrOy0dvNJ",n_agustinaaa
1,"Min, ga ada diskon ya? Dari pasar senen ke yogya @KAI121",Malita205
2,@renitacd Tersedia promo kerjasama dengan beberapa bank partner kami. Diskon hingga 25%. Lengkapnya cek https://t.co/uUrK3Qqn5w. Terima kasih.  - Janet,IndonesiaGaruda
3,"Blus Syahira Lurik Ukuran: tercantum di gambar, no accessories Baha: tercantum di gambar  Harga ecer: 180rb/pcs  Beli banyak dapat diskon Reseller welcome  Contact &amp; Order: check Bio 👆👆 WA… https://t.co/k15kmMJxBX",ria_indra
4,@womanfeeds Maybelline!! Yang push up drama. Kemaren lagi diskon,aesthbad
5,@amenielcanoo Yg ini gk msuk ke diskon :),nawannass
6,"Blus Drapery Top Ukuran: tercantum di gambar, no accessories Baha: tercantum di gambar  Harga ecer: 190rb/pcs  Beli banyak dapat diskon Reseller welcome  Contact &amp; Order: check Bio 👆👆 WA… https://t.co/a1fQkDSmox",ria_indra
7,READY!!!! PRODUK BEST SELLER Dapatkan diskon tambahan bagi yang langsung datang ke toko kami yang beralamat diPerempatan Cipasung singaparna,GaleryHWI77
8,"Blus Sandria Top Ukuran: tercantum di gambar, no accessories Baha: tercantum di gambar  Harga ecer: 150rb/pcs  Beli banyak dapat diskon Reseller welcome  Contact &amp; Order: check Bio 👆👆 WA :… https://t.co/tSh0BoulyX",ria_indra
9,"KOST EKSKLUSIF SYARI'AH-ISLAMI dan GUESTHOUSE di JOGJA : bisa harian, mingguan dan bulanan.  Perbulan Lebih murah hanya 50 ribu perhari/kamar (diskon: 1,3 jtan perbulan) Kalau harian mulai 100 ribuan  Fasilitas: Kamar Tidur cukup utk 2 orang, AC, Kamar Mandi dalam, Almari, Meja https://t.co/qX2wkgwcKb",Khumaid55352621
10,"Raysha Lurik Dress Ukuran: allsize tercantum di gambar, no accessories Bahan: tercantum di gambarnya Harga ecer: 200rb/pcs  Beli banyak dapat diskon Reseller/Dropship welcome  Contact &amp;… https://t.co/lZwBoSN6VW",ria_indra
11,miskin level: liat-liat barang di toko mahal sambil pura-pura buka hp balesin chat padahal lagi buka kalkulator ngitungin harga setelah diskon eh tetep aja duitnya gak cukup 🤷,ririnriandini
12,Ajusie  Klik Link untuk dapatkan diskon di website kami !!!  Fast Respon by WA  Cek Koleksi yang lain di Website kami.  #kawanoaa #kawanua #manado #olshop #sablon #kemeja https://t.co/YIel702Wa4,kawanooa
13,"Timeline penuh dgn diskon monita, untung lg di bdg, cb kalau d solo kalap aja udh :(",putridinaryr
14,Katalog INDOMARET Promo JSM Akhir Pekan 2 - 4 November 2018 | Lihat info selengkapnya di https://t.co/9gn41o0F6f https://t.co/9gn41o0F6f,harga_promo
