,tweet,user
0,"Pengen belanja produk-produk kecantikan dengan lebih hemat? Nikmati promo spesial dari Sogo Department Store bagi nasabah #mandiridebit atau #mandiricard serta tambahan diskon hingga 50% dengan tukar #fiestapoin, lho! https://t.co/29V3dV76cF #mandiripromo https://t.co/sL4UeN1FOT",mandirifiesta
1,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
2,"Sahabat, yuk nikmati belanja hemat produk-produk kecantikan dari Sogo Department Store bagi nasabah #mandiridebit atau #mandiricard. Ada tambahan diskon hingga 50% dengan tukar #fiestapoin, lho! https://t.co/29V3dVoHBf #mandiripromo https://t.co/Ub7vjtBFw9",mandirifiesta
3,"wuih FM 2019 udah launching. keliatannya ok neh, diskon pula",helmanza
4,Katalog ALFAMIDI Promo JSM Akhir Pekan 26 - 28 Oktober 2018 | Lihat info selengkapnya di https://t.co/XrjdOjXYoJ https://t.co/XrjdOjXYoJ,harga_promo
5,"@atasbumantara ""Diskon deh ya mas? Saya butuh tiketnya mas.""",taeyorgnct
6,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
7,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
8,"kunjungi website kami, dapatkan diskon menarik sob https://t.co/knxRLa9fT1 :)",HEADWAYshoes
9,"Bismillah Jumat Berkah . Parfum Kece , unik sesuai dengan Karakter mu saat ini sis .  Member masih diskon 30% ya .  WA085727344438",pafresa
10,Mesin mobil cardholders sudah mulai terasa tidak enak? Berarti sudah butuh di service nih. Tunas BMW solusinya. Gunakan #mandiricard dan dapatkan diskon spesialnya https://t.co/oISXSrEo52 #mandiripromo https://t.co/VHccJOm2BO,mandiricard
11,"Cardholders, jangan lupa setiap hari Rabu pasti banyak diskon di e-commerce favorit. Nah, giliran Berrybenka nih yang ada diskon hingga 15% tentunya dengan #mandiricard #mandiripromo https://t.co/NJfE4EsiEL https://t.co/nhWcRGyyfu",mandiricard
12,Diskon dapat di duga! Ga nyesel deh milih markobar wkwk @kaesangp https://t.co/dXmMbi1nC1,nevaaardeliaji
13,"Cardholders, jangan lupa yah kalau mau beli tiket untuk traveling, ingat Qatar Airways karena dengan #mandiricard sedang ada diskon 10% loh. Yuk tunggu apalagi. https://t.co/mzV5FCcXNz #mandiripromo https://t.co/tTl4oUaO65",mandiricard
14,"Cardholders, sudah pada gajian belum nih? Setelah gajian boleh banget loh makan siang bareng sahabat di Tom Tom. Jangan lupa gunakan #mandiricard dan nikmati diskon 20% #mandiripromo https://t.co/LH9p7xwY24 https://t.co/CygvK9ncbc",mandiricard
