,tweet,user
0,@nandanancil iya ba wkwk lg diskon dikit lsg kubeli 😂,lxxc999
1,@naturalfarm Hi saya mau tanya. Payment pake gopay diskon 50% itu bagaimana penjelasanya?. Apakah kita pada saat checkout total harga dipotong 50%?,Ikhwanpcr
2,Nikmati Promo of The Week booking hotel murah di Indonesia  diskon s.d 67% https://t.co/dQ1yyKMDys  #PromoHotel #HotelMurah #Liburan #Hotel,TYNS_TRAVEL
3,"Nah siapa nih yang sudah nungguin diskon di MAP? Cardholders, diskon MAP kali ini hingga 50% loh. Yuk kapan lagi kan? Langsung gunakan #mandiricard dan nikmati diskonnya #mandiripromo https://t.co/9oWxw9g4up https://t.co/68azTfPPRQ",mandiricard
4,CHICKING Indonesia Promo November Ceria Diskon 20%* setiap pembelian MAMIN 2 (Makan Minum) - https://t.co/gZBsqhmUFv https://t.co/0IdkuCYB7d,kotadotcom
5,"Yuk ikutan SOGO Big Sale! Nikmati promo menarik berupa voucher hingga Rp500 ribu dengan #mandiridebit dan #mandiricard. Ada juga tambahan diskon dengan #fiestapoin. Buruan, jangan sampai ketinggalan ya Cardholders! https://t.co/5UvtIf7nhY https://t.co/ucQyNOtiwV",mandiricard
6,GALAU ITU… Mau beli sepatu di online shop yang lagi sale besar-besaran minggu ini   ATAU  Nunggu midnight sale dan diskon akhir tahun di SKA agak satu setengah bulan lagi   Huft.,Bayu_atmajayaaa
7,"@anyonghasyong @womanfeeds Tanggal 1 kemarin shopee lagi diskon gede, nanti ada lagi tanggal 11, tunggu aja",xnounamex
8,"RETWEET  dapet DISKON!! Sepatu wanita ,daster murah,baju hijab Invite Pin BB 31406d58 https://t.co/tqnvqmcBvw #reseller",Jagadmayanet
9,Gaesss... Promo naik Trans Semarang bayar dengan GoPay diskon 50%. Berlaku mulai 1 November - 31 Desember 2018  Yukkk...kita kemana😉😉  #Transsemarang #terusberbenah https://t.co/UTU6PhTGZx,Transsemarang
10,"@SWENDY7s gak ada diskon buat Dita, tq.",wildthenfree
11,"Jangankan toko mahal. Gua masuk matahari aja ngitung diskon, udah murah tetep gak kebeli :( https://t.co/YozgzskFC6",demitrityass
12,"@objekilusi ㅤKenneth tersenyum puas mendengar persetujuan Lintang, setidaknya fashion sense miliknya tidak seburuk yang ia kira.   ㅤDiliriknya harga sweater tersebut, dan sang pria menggigit bibir bawahnya ketika melihat bahwa selain tidak ada diskon, pakaian tersebut mahal pula. Masih -",dualitashati
13,Possess 👉 Diskon Eclat 👉 Diskon Amazing 👉 Diskon VIP 👉 Diskon  Wihh banyak lho parfum favorit yang diskon 😍,BrigithaJuliana
14,"parfum merk Emporio Armani City Glam Him - Lacoste Challenge sedang diskon 100ml 4 jt,di fm hanya 250.000 pin:225019A4 banteniklan",ayowangi_parfum
