,tweet,user
0,"@bdbhjlng aku gak melu sek PO iki, tp cari yg diskon 15% tiap weekend wkwk mayan kok dadi 106",Rimaadhih
1,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
2,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
3,"@chengxow Kamu dong sewa, dikasih diskon nanti",xtacenda_
4,Lagi ada diskon nih---&gt;&gt;&gt;&gt;&gt; https://t.co/7zMPZJWFUv &lt;&lt;&lt;--+,ayotampilcantik
5,"Spalding tanktop - Rp 45.000  Spalding tanktop. 100% polyester Drifit Size M ( lingkar dada 95 cm) 75ribu .diskon 40% jadi 45ribu. Harga pas tidak bisa ditawar lagi. Maaf, tawar harga tidak dibalas ya. Order : WA 08978225179 Line@ pick2wear https://t.co/3ewt6zaEnc",pick2wear
6,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
7,Mumpung lagi diskon LAP X KANG DANIEL  Yang mau langsung PC aja ya 😊  Sweater/hoodie Nomer 1 harganya 275k Nomer 2 harganya 370k Nomer 3 harganya 400k Nomer 4 harganya 430k  Tas Nomer 1 harganya 190k Nomer 2 harganya 400k Nomer 3 harganya 530k https://t.co/udGpGBeJXF,nawannass
8,"/edc/ Hai, buat kalian yang mau berlangganan paket belajar 1 tahun dan 2 tahun ruangguru, pake kode aku biar dapet diskon 40% kode ; elsandalfyunk https://t.co/mFSaCK10mt",educationfess
9,sobat qismin sepertiku samgat menantikan diskon 11.11 https://t.co/JGt6mDojNI,arjunjun97
