,tweet,user
0,"@educationfess satu paket karena itu kan 2018, lagi diskon",garisterdepaann
1,"Promo @bukalapak menjebak?? Diskon 25% pembelian Token Listrik. Kenyataannya sdh gunakan voucher promo, jumlah yg hrs dibayar tetap normal. Yg tdk teliti bs langsung byr",danielht2009
2,"Main togel online dengan DISKON TERBESAR Diskon 2D = 29,75% 3D = 59,5% 4D = 66% Semua hanya ada di https://t.co/WH42JSV7tp  PinBB : 2B261E83",88hokii88
3,Mumpung lagi diskon LAP X KANG DANIEL  Yang mau langsung PC aja ya 😊  Sweater/hoodie Nomer 1 harganya 275k Nomer 2 harganya 370k Nomer 3 harganya 400k Nomer 4 harganya 430k  Tas Nomer 1 harganya 190k Nomer 2 harganya 400k Nomer 3 harganya 530k https://t.co/udGpGBeJXF,nawannass
4,"lumayan nih online marketplace bisa ngasih diskon tagihan listrik dan internet, josss",harwinDSP
5,"🔺 Turun Harga ! Diskon 20% 🔺  Overall dress jeans cantik untuk si kecil 😍  ➡ Harga DISKON Rp 128.000 (Harga Normal Rp 160.000)  Tersedia ukuran : 6 bulan, 9 bulan, 12 bulan, 18 bulan, 2 tahun. Stok terbatas.  Order... https://t.co/nc6TC6aoDJ",SadinaShop
6,"Jadi nih, aku saranin biar GAK ADA TAGIHAN kalian belanjanya dibawah harga voucher yg kamu punya. Misal punya voucher 50k, nah kamu tukerin ke diskon alfa yg harganya 50k juga. Jadi kamu gak ada tagihan 😁",grinteaa
7,Liburan yuk ! Ada diskon 30%* nih di Transera Waterpark bro &amp; sis 😉. Caranya dengan menunjukkan Honda VIP Card sebelum transaksi yaa..  Promo hingga 28 Februari 2019. https://t.co/SijRDQIrWX,Hondavipcard
8,Promo Ta Wan Special Anniversary Semua Bubur Rp2.200 Periode 07 - 08 November 2018 |  Lihat info selengkapnya di https://t.co/wXozVMNAIg https://t.co/wXozVMNAIg,harga_promo
9,@AuliaAlmaUtami ul ini kalau pakai diskon traveloka yg 1jt bisa jadi 1.7jt :(((,WRumbianingrum
10,"Berbagai marchendise tipe-x ada di sini, #invit 7A2C0EE6, beli #murah #diskon",X_SKAsuka
11,"Berbagai diskon dan program menarik menunggumu! Yuk datang dan kunjungi Pameran IT terbesar di Indonesia : Indocomtech, 31 Oktober – 4 November 2018 di Jakarta Convention Center. #Indocomtech #Indocomtech2018 #JCCSenayan #Jakarta https://t.co/xNDcJdsZI9",dailysocial
12,"Event ini pun berlangsung di beberapa kota di Indonesia, di Jakarta,Surabaya dan Medan. Dan semua buku yg dijual di event ini adalah buku terbitan AS,Eropa,Inggris yg kemudian di jual di Asia dengan harga diskon 60-80%.",aleen_jyjb
13,"@ohmybeautybank 100-400an nder, beli dehh, mumpung banyak diskon",captain_optimen
14,"/wb ada yang mau beli ini? Ini satu set, 200k, handcarry, limited s.d. 11nov aja, lagi diskon juga, harga normalnya 400k-an. Kalau mau sharing bisa ajak temen, 1memb bertiga, 80k/box+odol https://t.co/ngbIeEvZH0",Wannable_twts
