,tweet,user
0,Percuma tiket dot com diskon aing gapunya paspor,MSGMASAKO
1,"Gmz lvl ternyata makanan jambreng ada di shopee mall, dan harganya beda jauh sama di supermarket sini, adasih yg mirip2 cuma sering kosong jg :’) dan sekarang lagi diskon 11.11 +++ diskon toko 15rb. Tapi kirim kesini ongkirnya ttp lebih mehong dari harga makananny 2lusin 🤭",sirlymunir_
2,"@caplinsxxx Mengko yen lawan persib maneh dolan rene yoo ayo nribun bareng wkwk,aku gara2 ngomong suroboyoan pas nang bandung oleh diskon akeh pas tuku oleh2 soale mamang e viking😂 sumpah iki ra ngapusi nek kelingan kudu ngguyu",Sindahirloh
3,"Anda memasuki cover katalog bulan ini... Jangan lupa baca ta'awudz dulu ya...   Karena di katalog ini ada ratusan produk yang bermanfaat, membahagiakan, dan lagi diskon. Pastikan Anda beli yang Anda butuhkan... Dan... https://t.co/7Cfht1Kacd",ning13starry
4,@W00ZI96SVT kalo sama lu bisa diskon 70% bang,roemsae
5,"Keistimewaan hidup di pakuwon city:  When u bete sendirian di kamar dan bingung mau ngapain, u tinggal pake jaket dan order gojek ke eastcoast pp gratis (pake vocer diskon 4k), nonton pilm xxi yang ada di jam itu  Life is good brah. Dont forget to say alhamdu?????lillah",teyyaong
6,"2 slot lg ya,  khusus malam ini diskon 100K, lokasi di swisbell ya,  cuma nerima yg bersedia DP, karna cuma expo, yg mau isi slot WA aja ya 088227795273 #bomalang #expomalang #bispakmalang #bisyarmalang #malangbo  #openbomalang #wpmalang #bomlg #availmalang #realbomalang https://t.co/G1dBs8u9eX",Ayylnebispak
7,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50%  https://t.co/WfTpIOFUOA via @detikfood https://t.co/2ecmZy1xrS",detikcom
8,{np} masih adaa diskon holika https://t.co/kpm9AR4I4s,New_preloved
9,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
10,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
11,"Lg banyak diskon, tp q tak adeu duwit",lialayeu
12,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
13,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
14,Jangan lewatkan juga promo cashback 50% untuk pengiriman antar kota kamu. Pakai kode diskon ANTARKOTA.  #delivereeworryfree,DelivereeID
