,tweet,user
0,@ezrakim97 Padahal belanja aja mas lagi ada diskon,kan9kino
1,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
2,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
3,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50%  https://t.co/JV3q3uifgv via detikfood https://t.co/Ui3MurwsCt",ikicogan2
4,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
5,"Tidak pernah bisa menahan godaan tiap kali melihat tanda berbunyi promo, diskon, atau cashback buat makanan dan minuman. Iman (dan perut) terlalu lemah. 😂",TarizSolis
6,KATALOG SUPERINDO TERBARU periode 01-07 November 2018 sudah bisa dilihat disini https://t.co/v2fgJG8wS4,katalogpromosi
7,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50%  https://t.co/cfFLE9PHvN via detikfood https://t.co/cpsSD4el61",osehuinrl
8,Mumpung lagi diskon LAP X KANG DANIEL  Yang mau langsung PC aja ya 😊  Sweater/hoodie Nomer 1 harganya 275k Nomer 2 harganya 370k Nomer 3 harganya 400k Nomer 4 harganya 430k  Tas Nomer 1 harganya 190k Nomer 2 harganya 400k Nomer 3 harganya 530k https://t.co/udGpGBeJXF,nawannass
9,@CindyPraaa Hahaha setuju bgt ka cinnnn. Aku mau beli foundie disaat sekarat begini mikir 2kali walaupun lg diskon 😂,vinnyalfnitmi
10,"/wb mumpung lagi diskon, tas lap x daniel harganya jadi 190k ya. 😊 https://t.co/T9Z4ACmSJj",Wannable_twts
11,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50%  https://t.co/jMmTQngkJg via detikfood https://t.co/6FQeezEsb4",caeeyeon
12,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50%  https://t.co/WfTpIOFUOA via @detikfood https://t.co/2ecmZy1xrS",detikcom
13,"Sungguh, sebuah kelangkaan tersendiri NOURA BERANI seNEKAT ini memberi diskon untuk semua buku!  Hanya berlangsung dua hari. Dari 10 sd 11 November 2018 di @mizanstore .  Jangan sampai terlewat momen langka ini.  #NouraVaganza https://t.co/0GlCoY0IPX",NouraPublishing
14,@egamld @membuahi yauda diskon aja de mumpung mo natal,pegawaisorga
