,tweet,user
0,"Buku 3 Jam Mahir Makna Quran Hadits Ala Ponpes dengan Metode EKTUBU --- Harga Buku Diskon 20% ---&gt; Rp 82.000,- https://t.co/dG380aEXGf  #buku #bukalapak #honbookstore #bukuislam #BelajarIslam #agamaislam #pendidikanagamaislam #pondokpesantren #ponpes #pendidikanponpes",HonBookStore
1,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
2,Dapatkan diskon 20% untuk setiap pembelian produk ayam segar di Super Indo dengan Kartu BNI Debit (belanja minimum Rp300.000). Periode sampai 18 November 2018. (S&amp;K berlaku) Info lebih lanjut: https://t.co/REsxFzulYM  #SuperIndo #SuperSegar #SuperHemat #SuperIrit #InfoPromo https://t.co/viSypzF14A,InfoSuperIndo
3,"Jadi nih, aku saranin biar GAK ADA TAGIHAN kalian belanjanya dibawah harga voucher yg kamu punya. Misal punya voucher 50k, nah kamu tukerin ke diskon alfa yg harganya 50k juga. Jadi kamu gak ada tagihan 😁",grinteaa
4,"@arifhaz_ @Sarasarafaina ude dateng bedua aja, dapat diskon ama free konsul ntar~~~",ilmaharani
5,@YusufRivaldi diskon dong https://t.co/6QoxaKajIw,deululul
6,@gudgalwidy aku buka instagram belanja teros gara2 liatin diskon jastip😩😩😩😩 jd barang yg gak perlu dibeli teros deh,jungamrita
7,"Nah siapa nih yang sudah nungguin diskon di MAP? Cardholders, diskon MAP kali ini hingga 50% loh. Yuk kapan lagi kan? Langsung gunakan #mandiricard dan nikmati diskonnya #mandiripromo https://t.co/9oWxw9g4up https://t.co/68azTfPPRQ",mandiricard
8,"SPECS RUNNING DUAL ENDURO TRUE RED/BLACK/WHITE. Size : 41  Harga : 429.800 (Retail) Diskon : 386.800 UNISEX . Nyaman &amp; ringan buat di pakai jogging, selain itu cocok juga buat di pakai… https://t.co/J98iAHc8IW",RamdhaniGhali
9,"Nah siapa nih yang sudah nungguin diskon di MAP? Cardholders, diskon MAP kali ini hingga 50% loh. Yuk kapan lagi kan? Langsung gunakan #mandiricard dan nikmati diskonnya #mandiripromo https://t.co/9oWxw9g4up https://t.co/68azTfPPRQ",mandiricard
10,"Saya kemarin mendapatkan sebuah buku dengan harga murah karena diskon gramedia.   Biasanya 10k saya dapat nasi lele penyet + es teh, kali ini saya mendapat buku yang membahas tentang ""bullying"".  Judul buku tersebut ialah ""Secangkir Kopi Bully"" yang ditulis oleh Paresma Elvigro.",nibeulheim
11,@BukaBantuan min mau tanya untuk pengguna bukalapak dalam satu akun bisa menggunakan kode voucher diskon untuk berbagai tagihan maksimal berapa kali ? misal diskon tagihan listrik apakah bisa menggunakan lebih dari satu kali kode transaksi?,adamfirmansah26
12,"@AnandaAthifah Oh iya makasih mbak, masih diskon kan mbak?",HendraaPd
13,"Yuk ikutan SOGO Big Sale! Nikmati promo menarik berupa voucher hingga Rp500 ribu dengan #mandiridebit dan #mandiricard. Ada juga tambahan diskon dengan #fiestapoin. Buruan, jangan sampai ketinggalan ya Cardholders! https://t.co/5UvtIf7nhY https://t.co/ucQyNOtiwV",mandiricard
14,"@null Suzuki Kasih Diskon Besar, Khusus di IMoS 2018 Motor itu adalah Suzuki Nex II da  https://t.co/IvDdhf9Ddw",iqbaldhiafakri
