,tweet,user
0,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
1,#Repost hushpuppiesid •  •  •  •  • Calm your day with the blue Chow Chow Oxford.  Keren kan buruan ke store yang di Park23 lantai 1 disini bnyk bgt diskon nya 😘😍.  #hushpuppies… https://t.co/FpBrDNwO41,Park23Bali
2,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
3,#RT @GenerasiMilenia: Diskon dan Bonus Goda Pembeli Smartphone di Indocomtech 2018 https://t.co/SYQ18qsdEw,infoinfokeren
4,#jalanjalangratis #ngilanginstres #ngilanginstres tiket pesawat murah diskon KLIK https://t.co/xaAlCMxF2U,TiketPesawatPro
5,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
6,"@Husen_Jafar @na_dirs Ilmu dan diskon fungsinya beda bib.  😂😂 Tanya ma emak2 klo gak percaya, pilih diskon opo ilmu?",_Sai_ful
7,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
8,"Sesuai janji kami beberapa bulan lalu, kini program diskon BIG THANK YOU SALE 25% berlaku seluruh Indonesia di sepanjang bulan November ini! Spesial untuk buku sastra! #bukugpu 🌻 https://t.co/F9LNZlKYia",bukugpu
9,Ayo dibeli dibeli mumpung diskon akhir tahun. 😅 https://t.co/H2t99jib8q,giewahyudi
10,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
11,@syikapn Tltsn lagi diskon ya de? Masi banyak ga model flatshoesnya?,pristiaudiaa
12,Diskon 40% dari harga normal,IkigawaLee
13,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
14,"@_Sai_ful @na_dirs Aku sudah ngasih ilmu, masa’ ngasih diskon jg? 🤣",Husen_Jafar
