,tweet,user
0,SPEKTRA hadir di ⁦@IMOS_ID⁩  https://t.co/kvAkRHU2Uk,paparezza
1,"Halloooo....warga  Rantau Prapat, Besok yuk seru - seruan di Re - Opening SUZUYA Mall Rantau Prapat! Bertabur DISKON dimana - mana &amp; bisa photo bareng RIZKY &amp; RIDHO! Yuk ke SUZUYA!  #reopening #suzuyamallrantauprapat #suzuya_superstore",InfoSUZUYA
2,PS Store ID November Sale! Diskon sampe 80% nih gan buat yang pake PS Plus&gt; Langsung dicek ke tkp aja https://t.co/LsRzyNg8wP https://t.co/ZS79tiyX9R,EzytopupID
3,"Dapatkan juga DISKON 5% + Potongan Langsung 500 RIBU untuk produk elektronik dari Informa.  Tunggu apalagi, segera kunjungi Informa #MetMallBekasi lantai 2 dan 3.  #timetodecorate #furniture #homeaccessories #homedesign #interiordesign  #hometrend2018 #informa #discount #gift https://t.co/CsF4y8Nqfx",MetMalBekasi
4,@dsuperboy Anak kos juga yang paling tau dimana ada tempat nongkrong yang baru buka dengan harga menu yg diskon setengah harga. Biar tetep elit tapi low-budget 🤣,FerdinanRepigus
5,SPEKTRA Bertabur Diskon dan Hadiah Menarik di IMOS 2018 #fifgroup #danastra #spektra #amitra #fifastra #maucash #imos2018 https://t.co/ez2F5Ulw69,KabarSiang
6,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
7,SPEKTRA Bertabur Diskon dan Hadiah Menarik di IMOS 2018 #fifgroup #danastra #spektra #amitra #fifastra #maucash #imos2018 https://t.co/kzFcMbTiDV,harian_rakyat
8,Gabung di Grup Hematku dan dapatkan diskon spesial! https://t.co/0XG8YHutfd https://t.co/1MGNjLs8io,seffiii
9,"@sabtusorei Kemarin kalo ga salah di shopee diskon gede2an beb. Maybelline pore eraser itu cuma 30rban. Mascaranya 50rban :"")",bulbulkun
10,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
11,Yuk Datang ke Indocomtech 2018 dan Temukan Kejutannya! Diklikaja tautan berikut ini untuk baca selengkapnya: https://t.co/q8CW3Gn5J3  #DiKlikAja #Pameran #Indocomtech2018 #26th #iBox #OptimuZ #PQI #Alto #Kajsa #nmaxn #Apple #iPhone #iPad #Mac #iOS #JCC #Diskon #Promo #Indocomtech https://t.co/p2IiKe9sDr,DiKlikAja
12,"Semua produk di ACE diskon! Berlaku 3 hari saja sampai Minggu, 4 November 2018.  Kunjungi store ACE terdekat mulai hari ini, dan manfaatkan 3 DAYS SALE yang berlaku untuk Member ACE Rewards ini.  Belum jadi member? Daftarkan diri Anda di Customer Service store kami sekarang! https://t.co/hGwSzUQUIa",ACEIndonesia
13,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
14,"Pre-order sampai tanggal 15 November 2018 ... INSIDEN DI KUIL - Ben Okri Harga normal: 50k Harga pre-order: 37,5k (diskon 25%) Tebal : 164 hlmn Jenis : cerpen ... ""Ben Okri memiliki dua… https://t.co/cGUJ9Kwftp",paperplanebooks
