,tweet,user
0,"Sesuai janji kami beberapa bulan lalu, kini program diskon BIG THANK YOU SALE 25% berlaku seluruh Indonesia di sepanjang bulan November ini! Spesial untuk buku sastra! #bukugpu 🌻 https://t.co/F9LNZlKYia",bukugpu
1,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
2,"semalem kepikiran pengen beli primer. tau tau paginya buka shopee ada diskon 60% primer maybelline yg kumau. kata mamah, yg begini aja tuh bisa disebut rejeki:') pas pengen, pas lagi murah, dan kebagian:')))",agithapepe
3,https://t.co/xVvp3iKDVy bekerja sama dengan Korea Tourism Organization (KTO) menggelar promosi diskon Rp 1.000.000. https://t.co/I0guSxn61l,KompasTravel
4,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
5,@frhaina_ hahahah tulah dia tak perasan kot 17 hb 😂 eee untung ah centu kalau sebulan dapat diskon! bestnyeee,azirahzulkifli
6,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50% https://t.co/VZSTG6xpWp https://t.co/KhXU9esIBW",foodball33
7,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50% https://t.co/RL7CjRwVjx https://t.co/R0MjA133MA",SayaSukaMasak
8,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50% https://t.co/mguxH7zP1q https://t.co/Jwt6jmrKMW",redyvine
9,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50% https://t.co/8qZ4wS6jA4 https://t.co/NgMDxOfIVM",lezatbergizi
10,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50% https://t.co/Nfdsmjhnbb -- https://t.co/ied3e8lDUu",fbrdn
11,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50% - Detikcom (Siaran Pers) https://t.co/aDnBAbKHxn",FineCuisineSmg
12,"Cardholders, sudah pada gajian belum nih? Setelah gajian boleh banget loh makan siang bareng sahabat di Tom Tom. Jangan lupa gunakan #mandiricard dan nikmati diskon 20% #mandiripromo https://t.co/LH9p7xwY24 https://t.co/CygvK9ncbc",mandiricard
13,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
14,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
