,tweet,user
0,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
1,tuk ku lewati lorong sempit tuk ku hamtaro berlari apa yg paling dia senangi diskon besar matahari,wqwq_jkt48
2,"Masih punya 5 kode diskon, yg bandung mau make gak? Wkwk https://t.co/drpTu0IIMe",senengbacot
3,"Sahabat, yuk nikmati belanja hemat produk-produk kecantikan dari Sogo Department Store bagi nasabah #mandiridebit atau #mandiricard. Ada tambahan diskon hingga 50% dengan tukar #fiestapoin, lho! https://t.co/29V3dVoHBf #mandiripromo https://t.co/Ub7vjtBFw9",mandirifiesta
4,@KM_SAERON00 @KM_Ningning02 Biar dapet diskon kudu diapain nih,KM_Seulgi94
5,"Havaianas itu masuk akal ngga sih harganya? Tadi di seminyak ada diskon besar-besaran ""start from 50k"" dan harga setelah diskon yang paling murah adalah... 100k-_-",edherwin
6,@genk48 Eh printer diskon?????w kudu ngecek ini wkwkwkkwkw lg dibutuhn malah printer😭,nabilamesfer
7,tuk ku lewati lorong sempit tuk ku hamtaro berlari apa yg paling dia senangi diskon besar matahari,wqwq_jkt48
8,@riostevadit dapet diskon gak yo 😂,ThathaAnnora
9,@bizkuad Diskon lah mbak ongkirnya,zyzoem__
10,"Lotus Seed dan Red Dates bisa dibuat perpaduan hidangan dessert yang lezat untuk temani sore keluarga lho, Moms!  🥞  Intip https://t.co/urwADRFEPi untuk resepnya, hidangkan selagi hanget ya. 😊  #menusehat #minumansehat #promo #diskon #richmanbrand https://t.co/UHb7JAYkPK",richmanbrand
11,"Lotus Seed dan Red Dates bisa dibuat perpaduan hidangan dessert yang lezat untuk temani sore keluarga lho, Moms!  🥞  Intip https://t.co/urwADRXgdS untuk resepnya, hidangkan selagi hanget ya. 😊  #menusehat #minumansehat #promo #diskon #richmanbrand... https://t.co/urwADRXgdS",richmanbrand
12,"Diskon 15% buat kamu yang baru pulang ngantor (18.00 - 21.00) khusus tanggal 2 November 2018 hanya di #BrodoStore Kota Kasablanka (lantai 1), Jakarta.  Peta Lokasi: https://t.co/L5ZSkUn4cy  #EnjoyBrodo #EnjoyJakarta https://t.co/9AiGhc01ca",brodofootwear
13,THE COFFEE BEAN Promo DISKON hingga 50% dengan TELKOMSEL  TCASH | Informasi selengkapnya di https://t.co/Rm7zfH6gP7,katalogpromosi
14,BIG BAD WOLF BOOK SALE MEDAN DIBUKA HARI INI! Kunjungi bazaar buku terbesar dg diskon 60%-80% untuk semua buku impor. Buka 24 Jam nonstop mulai 2-12 November 2018. Gratis biaya masuk gedung!  Aku tunggu kedatanganmu di sarangku Wolfies Medan! #auuwsome #BBWMedan2018 #mandiriBBW https://t.co/meT4GxMSm2,BBWBooks_ID
