,tweet,user
0,@pjiminq 12h ya versi diskon,seulgice
1,Ini Dia KUPON HEMAT SPESIAL NOVEMBER - DISKON HINGGA 40% dari BURGER KING | Yuk buruan dicek dan didownload biar jajan kamu makin hemat | Lihat selengkapnya disini https://t.co/WLv6O0A160,katalogpromosi
2,KATALOG SUPERINDO TERBARU periode 01-07 November 2018 sudah bisa dilihat disini https://t.co/v2fgJFQVtu,katalogpromosi
3,"Berharap tenant minuman2 dalam kemasan di mall ngasih promo diskon klo bawa botol/gelas/tumbler sendiri.. ato kayak starbak, jualan tumblernya juga ehehe..",sakinong_
4,"For ya’ll our loyal customers! Yes! You lovely pet lovers! Hadir kembali program keanggotan Pet Lovers Juaro Pet Shop &amp; Care. Hadir dengan benefit yang lebih banyak dari program sebelumnya. Diskon lebih besar,... https://t.co/jUbSmEYxin",juaropetcare
5,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
6,ALC1694 #KemejaLenganPanjang #Batik tersedia 11 motif #DISKON 25%. Cara pembelian &gt;&gt;&gt; https://t.co/R0hmFrH9WA #AmanLaseCollection https://t.co/vYU9aPQAp8,amanlasedotcom
7,"Berbagai diskon dan program menarik menunggumu!  Yuk datang dan kunjungi Pameran IT terbesar di Indonesia : Indocomtech, 31 Oktober – 4 November 2018 di Jakarta Convention Center.  #Indocomtech #Indocomtech2018 #JCCSenayan #Jakarta https://t.co/wQDLnfjRCh",liputan6dotcom
8,Samsung Experince Store by NASA Promo Indocomtech 2018 - cashback hingga Rp3 Juta + tambahan diskon hingga Rp1 Juta menggunakan Kartu Kredit bank tertentu| Lihat informasi promosi dan penawaran selengkapnya hanya disini https://t.co/PFhR2MCjGH,katalogpromosi
9,"Berbagai diskon dan program menarik menunggumu!  Yuk datang dan kunjungi Pameran IT terbesar di Indonesia : Indocomtech, 31 Oktober – 4 November 2018 di Jakarta Convention Center.  #Indocomtech #Indocomtech2018 #JCCSenayan #Jakarta https://t.co/d8ZmZrnt1t",bolacomID
10,@feracahyapuspi1 18k Beli banyak dapet diskon hehe cek pinned aku ya,Ddszyx
11,@kiddosbby 18k Beli banyak dapet diskon hehe cek pinned aku ya,Ddszyx
12,@Bizzleisrauhl 18k Beli banyak dapet diskon hehe cek pinned aku ya,Ddszyx
13,"Promo Produk Rebajas, Lois Jeans Berikan Diskon Hingga 70 Persen https://t.co/HOErxO85aJ https://t.co/j0Hshty2dt",acarakitanet
14,"Berbagai diskon dan program menarik menunggumu!  Yuk datang dan kunjungi Pameran IT terbesar di Indonesia : Indocomtech, 31 Oktober – 4 November 2018 di Jakarta Convention Center.… https://t.co/1ZM3g8mhLd",musiccity1075fm
