,tweet,user
0,Gaesss... Promo naik Trans Semarang bayar dengan GoPay diskon 50%. Berlaku mulai 1 November - 31 Desember 2018  Yukkk...kita kemana😉😉  #Transsemarang #terusberbenah https://t.co/UTU6PhTGZx,Transsemarang
1,@kaesangp mas tadi saya abis beli banana roll sang pisang 2 dus rasa stroberi sama coklat. diskon sering2 dong...,awpingg
2,TERPOPULER- Diskon Gila-gilaan Harga Handphone Berbagai Merek Hingga 90 Persen di Indocomtech 2018 https://t.co/sDw9ZJ5jWE lewat @Tribun_Jakarta,Tribun_Jakarta
3,"Hapus tangismu, Sayang, bedak dan gincumu boleh saja luntur, tapi kebahagiaanmu adalah harga pas tanpa diskon.  ~@DaniPranantya",PelangiPuisi
4,Gaesss... Promo naik Trans Semarang bayar dengan GoPay diskon 50%. Berlaku mulai 1 November - 31 Desember 2018  Yukkk...kita kemana😉😉  #Transsemarang #terusberbenah https://t.co/UTU6PhTGZx,Transsemarang
5,"Diskon Besar""an Nih Di ijenorensdistro Buruan Yg Pengen Cari Atribut / Merchandise Pusamania Silahkan Dtg Ke ijenorensdistro  #DemiKejayaanSamarinda  #wearepusamania😎 @ Samarinda https://t.co/4VMAXmtGwx",Militan94
6,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
7,@tyoungjaems gpp beb mumpung diskon 😚,markeupeach
8,@rahagyu29 @bayu_joo Jadi misal harganya 100rb diskon 70% + 30% Cara penghitungannya 100rb - 70% = 30rb Lalu 30rb - 30% = 21rb. Jadi masi ada yg harus dibayar ga gratis juga 😭😭,gardagagar
9,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
10,Diskon dan Bonus Goda Pembeli Smartphone di Indocomtech 2018 https://t.co/pIwhLamSGD https://t.co/90MVnkM4G5,detikinet
11,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
12,Promo HYPERMART Katalog Hypermart JSM Akhir Pekan 2 - 4 November 2018 | Lihat info selengkapnya di https://t.co/phw2z8VKpe https://t.co/phw2z8VKpe,harga_promo
13,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
14,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
