,tweet,user
0,diskon 30% lho... @ New Taipei City https://t.co/gDcGvg3FvF,PrimadonnaINA
1,"@bayu_joo kalo harga 120.000 didiskon spt diatas = dapet diskon 84.000 = 36.000 didiskon lagi 30% = dapet diskon 10.800, jadi bayar 25.200  gitu bukan kak? hweee",nosa_saraswati
2,"Sesuai janji kami beberapa bulan lalu, kini program diskon BIG THANK YOU SALE 25% berlaku seluruh Indonesia di sepanjang bulan November ini! Spesial untuk buku sastra! #bukugpu 🌻 https://t.co/F9LNZlKYia",bukugpu
3,Jual Buku Serba Diskon: SEJARAH ISLAM DI TANAH JAWA https://t.co/H8kdUiehQR,eswaachmad
4,"Sesuai janji kami beberapa bulan lalu, kini program diskon BIG THANK YOU SALE 25% berlaku seluruh Indonesia di sepanjang bulan November ini! Spesial untuk buku sastra! #bukugpu 🌻 https://t.co/F9LNZlKYia",bukugpu
5,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
6,@rahagyu29 @bayu_joo Jadi misal harganya 100rb diskon 70% + 30% Cara penghitungannya 100rb - 70% = 30rb Lalu 30rb - 30% = 21rb. Jadi masi ada yg harus dibayar ga gratis juga 😭😭,gardagagar
7,Pen &amp; Paw menjual kaos-kaos branded dan murah2.. DISKON 10% untuk ALL ITEM!! buruan add 2256EA97 ##penandpaw,penandpaw
8,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
9,Indocomtech 2018: Cashback Hingga Diskon 90% https://t.co/9fnCBqT9az @inilahdotcom,wbtvportal
10,"Pukpuk ...beli di Mimin aja Kak, diskon khusnudzon https://t.co/iAlISduMog",divapress01
11,Indocomtech 2018: Cashback Hingga Diskon 90% https://t.co/PI7Hw6b6R2,ayobaca123
12,Jual Buku Serba Diskon: PETUAH-PETUAH LELUHUR JAWA https://t.co/DYAoBSvWbs,eswaachmad
13,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
14,Hi #kangseekmiquiz hadir kembali Yuk di jawab dan dapatkan voucher diskon yang bisa dipakai untuk CUCI AC dari https://t.co/8B3CJRuYtm. Yuk langsung jawab dengan format: Nama (spasi) Kota (spasi) Jawaban  #seekmi #seekmiaja #kangseekmiquiz #kangseekmi #jabodetabek https://t.co/OuMJGv9NPV,SeekmiApp
