,tweet,user
0,"Sebelum punya anak: Dress 200ribu mahal amat ih, nunggu diskon aja deh  Sesudah punya anak: Sleepsuit bayi 500ribu gemes banget, beli aja deh, terlalu gemass..",tessahanindya
1,"Sesuai janji kami beberapa bulan lalu, kini program diskon BIG THANK YOU SALE 25% berlaku seluruh Indonesia di sepanjang bulan November ini! Spesial untuk buku sastra! #bukugpu 🌻 https://t.co/F9LNZlKYia",bukugpu
2,PROMO DISKON AKHIR TAHUN. FORTUNER VRZ Diskon 65jt* INNOVA V MT Diskon 37jt*Unit Terbatas Grab it Fast... #promotoyotamurah #pekanbaru #toyotafortuner #otodentoyota #marketingtoyotapekanbaru #infopku https://t.co/BqKVgS67Ya,AgungPekanbaru
3,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
4,"Foto di pojokan ini, dapet diskon 10%  Mayaaaaaaaan 😋😋😋 https://t.co/Rilf0LF2BJ",nugraha_inu
5,"@JAK101fm Pertama naik pesawat ""Sempat Air"" pas kelas SMA taun 93-an, seru dan bangga, dpt diskon karena prestasi. #joki3n1",SenyumDunia
6,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
7,"@JAK101fm Pertama naik pesawat ""Sempat Air"" pas kelas SMA taun 93-an, seru dan bangga, dpt diskon karena prestasi. #joki3n1",SenyumDunia
8,"@roemsae Kaga ada diskon, emang dosa kyk mall pake diskon",W00ZI96SVT
9,"@BankSinarmas Dahulukan kebutuhan pokok &amp; cicilan, sisanya 10% ditabung guna keperluan dadakan. Beli barang pake kartu debit aja, krn biasanya dpt diskon, lumayan buat ngirit. Belinyapun karena manfaatnya, bkn terpatok brand-nya yg terkenal buat gaya²an #gajiangabablas @nyuuncyg_wie  @roshma_",Roshma_
10,tanya tanya aja lagi diskon di https://t.co/R43cakPV4o,exowhite
11,"Lewat Aplikasi Ini, Bisa Reservasi Restoran Plus Dapat Diskon 50%  https://t.co/WfTpIOFUOA via @detikfood https://t.co/2ecmZy1xrS",detikcom
12,@Nugraagungp @rlthingy Sering dikasih diskon soalnya wkwkw,LovablePotatoes
13,Gembar gembor cashback shake shake badai uang eh yg di diskon cuma sabun colek. Kambing.,fachrezardian
14,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
