,tweet,user
0,Ini Dia KUPON HEMAT SPESIAL NOVEMBER - DISKON HINGGA 40% dari BURGER KING | Yuk buruan dicek dan didownload biar jajan kamu makin hemat | Lihat selengkapnya disini https://t.co/WLv6O0A160,katalogpromosi
1,@julejulid Free ongkir no minimal pembelian ya? Abisnya tadi yg aku pengen lg diskon bangeeeet:(,kejulidan
2,"Kemarin waktu diskon dev Paradox gua beli eu4+dlc RoMnya seharga 120an. Kemarin jg waktu halloween steam sale beli dlc eu4 yg CS, AoW, MN sama RS total 190. kl dijumah berati udh spend 310, dalam waktu sebulan. Hanya. Untuk. Satu. Game. Doang. Bangsat. Ga. Sih. Gua. Itu. https://t.co/4fo00KFXgD",aazizpratama
3,Samsung Experince Store by NASA Promo Indocomtech 2018 - cashback hingga Rp3 Juta + tambahan diskon hingga Rp1 Juta menggunakan Kartu Kredit bank tertentu| Lihat informasi promosi dan penawaran selengkapnya hanya disini https://t.co/PFhR2MCjGH,katalogpromosi
4,masih diskon....  *pura pura gak lihat* https://t.co/pe7RQDr86V,triggeredmz
5,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
6,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
7,"guys bantu retweet ya.  OT: dijual dengan harga DISKON 50% satu set tempat tidur double bed anak-anak, dari Rp 16 juta menjadi Rp 8 juta saja.   100% hasil penjualan akan DISUMBANGKAN UNTUK KORBAN BENCANA GEMPA LOMBOK/PALU.   hubungi: 081212894455 (Nia - Ayo Dongeng Indonesia). https://t.co/k8FdzCbWDM",rossonerifreak
8,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
9,"udah dikasih diskon itu mbanya, akutu harus gimana lagi sik mbanya yaallah kalo jualan dimintain diskon terus begini kapan bisa beli tiket konser @charlieputh 😭 akutu bingung akutu https://t.co/sNPMy8LX1a",masihdede
10,"@indo35meme Lotteria pake kupon diskon, bayarnya pake gopay biar dapet cb,  Ayam + nasi bisa 10k doang",arnzeee
11,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
12,"@ardi_riau Wah,jngan gitu dong da??? Itu namonyo suudhon??? Hahahaha 😂😂😂😂 Kalo mau nyari almtnya djlan prof doktor Maruf amin??? Kemrin sudah launching lho,, Abang minat mau ambil,ntuk jalan"" ke kelok 9.? Lumayan... Mumpung diskon,da??? Hahahaha. Ibo hati den ko,padiahhhhh...?",Hermawa84104564
13,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
14,@yuqipard Ya udah nambah aja. Tapi diskon pan?,thbzhwall
