,tweet,user
0,"mau cari jokes buat temen temen, eh malah kehabisan. lagi pada diskon yak?😖",larasnovita_
1,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
2,"Liat concealer catrice: ""Wah gue butuh concealer"" Padahal yg lama masih ada  Liat sunscreen biore: ""Ah lucu. Mau ah diskon pula"" Padahal yang cetaphile blm abis  Liat lip cream matte lucu: ""Ah pengen lip cream yg beda warna"" Padahal shadesnya sama  Idupku kok gini2 amat :"")",feypanjaitan
3,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
4,"@bayu_joo Gue kalo liat diskon 50% atau 70% gak terlalu fokus, yang jadi fokus gue kalo liat diskon itu adalah harga awalnya berapa",Rp1899
5,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
6,@rlthingy Cari sale nya di sport station bs diskon dr 30-70%,msfahrochi
7,Samsung Experince Store by NASA Promo Indocomtech 2018 - cashback hingga Rp3 Juta + tambahan diskon hingga Rp1 Juta menggunakan Kartu Kredit bank tertentu| Lihat informasi promosi dan penawaran selengkapnya hanya disini https://t.co/dBapZrh1E8,katalogpromosi
8,@kaesangp mas tadi saya abis beli banana roll sang pisang 2 dus rasa stroberi sama coklat. diskon sering2 dong...,awpingg
9,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
10,Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/tqM9ElsXaR ##diskon #ollshop #shoping,efviel
11,"@ShopeeID belanja di sini bikin tangan gatel asal klik aja. Murah banget, diskon gede-gedean. Hadeeh",adreena_r
12,"guys bantu retweet ya.  OT: dijual dengan harga DISKON 50% satu set tempat tidur double bed anak-anak, dari Rp 16 juta menjadi Rp 8 juta saja.   100% hasil penjualan akan DISUMBANGKAN UNTUK KORBAN BENCANA GEMPA LOMBOK/PALU.   hubungi: 081212894455 (Nia - Ayo Dongeng Indonesia). https://t.co/k8FdzCbWDM",rossonerifreak
13,VNC 4 DAYS SALE up to 70% off mulai tanggal 01-04 November 2018 | Buruan Mampir  mana tau produk inceran kamu ikutan diskon | Pengen tau lebih lanjut ? Yuk cek ketentuan lengkapnya disini https://t.co/IbAj6Bvznt,katalogpromosi
14,"@thyugn manjiw kan,andai diskon sama org2nya",cehnyoI
