,tweet,user
0,@mutheaah @rlthingy Guardian ato watsons ada kok. Tapi guardian lg diskon masker ini,pufutrifii
1,ALFAMIDI Promo DISKON hingga 3% untuk pembelian SGM Eksplor 1+ atau 3+ dan 5+ dengan Kartu Mandiri | Informasi selengkapnya di https://t.co/ledYXQPSz7,katalogpromosi
2,@vinaerose Sri rejeki dkt rumah rivan diskon terus vin,Billy_Sagesta
3,@dahyuntsi @Seungriceyo @FreeyeayEnt MAKAN AJA DI AORIRAMEN SIAPA TAU DI KASIH DISKON APA GRATIS SAMA OPPA RIRI HYUN,metaeyeonkim
4,"@couchiepotato Mana lagi banyak diskon yakan :""( kzl kenapa sih diskon nya pas aku lg cekak huhu. Thank youu bubbbz 💙",bacyooot
5,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
6,"@Secretlyfan_ wkwkwk godaan diskon mbak, banyak mau dibeli tapi ga important amat tapi hasrat ini 😂😂",flashesism
7,"Dinolovers lagi cari produk #Apple terbaru? Pas banget nih karena ada #MackBook Pro 2018 dengan keunggulan Touch Bar with Intel Core. Nikmati DISKON 1,8 Juta dan cicilan mulai 1 jutaan, dapatkan sekarang hanya di https://t.co/uwVa5gGFZl https://t.co/d3pi5WyLbX",DINOMARKET
8,"Join bisnis aku yokk😍 Investasinya hanya Rp.9.900,- Kamu uda dapatin :  - Katalog - Diskon 23% semua produk - bimbingan untuk pebisnis yg mau dapatin penghasilan bulanan dan liburan - khusus bulan ini bisa dapatin hadiah2 ini😍  Dimana lagi coba investasi semudah ini😍",Mega_adelia16
9,"Ada Diskon 40% untuk Menu Grill &amp; Bar Night Grand Aston Cityhall Hotel and Serviced Residences  Oya, ada promo Grill &amp; Bar Night, yaitu diskon 40 % untuk semua jenis menu! Dapatkan juga diskon hingga 50% untuk... https://t.co/2cK4MO7wBS",medanreview_
10,"Ada Diskon 40% untuk Menu Grill &amp; Bar Night Grand Aston Cityhall Hotel and Serviced Residences  Oya, ada promo Grill &amp; Bar Night, yaitu diskon 40 % untuk semua jenis menu! Dapatkan juga… https://t.co/1qZ7JPcLL0",medanreview_
11,@couvklat Blm diskon,ohseufhn
12,"@Regran_ed from @KusumaEdupark  -  Yang udah pada mantengin, nungguin diskon Bulan November Mimin kasih tahuuuu nih gaessss !! . Banjir Diskon 30% &amp; 50%  Di jam-jam yang sudah tertera yaa… https://t.co/nVtEBhtCJ3",sale_yk
13,"Udah malem gini mau ngegrab pake diskon rentan di cancel. Kebanyakan udah pada gak ngejar setoran jadi males kalo ambil yang pake promo, mau gamau ludes dah saldo gw hahaha. Padahal kalo dipake siang bisa buat seminggu kalo di promoin wkwkwk.",djellyboy
