,tweet,user
0,Dek dian selamat yaaaa 😘😘 Kece banget loh 😘😘😘 Kita kembaran ya jamnya Dan bisa dpt produk diskon spesial 😘😘😘😘 Yuks bulan ini kita melesat lagi,leniapriani90
1,"Sudah koar koar gratis ahirnya ....  Utang gak bisa dilupakan, tagihan tetap harus dibayar 😂😂😂😂 Suramadu  Lumayan lah ada diskon 50%. Hobinya heboh ngibul...  #2019PrabowoSandi  #2019GantiPresiden https://t.co/PdHu5YuuuS",jetsilvers
2,@kaesangp dengan cara sang pisang harus diskon 2000%,najib_ramadhani
3,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
4,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
5,Masih pagi sudah membeli barang yg tidak penting oh diskon,dwy_octaviani
6,"Beda kalau sama Kai, pacaran sama Kai itu jalan-jalan mulu, kemana aja. Literally, jalan. Gak bisa diem di rumah.  ""Ih kemana lagi hari ini?""  ""Toko buku depan McD buka, katanya diskon.""  ""Kalau ke Tebing pantai?""  ""Jogging yuk?""  ""PAKE BAJUNYA DONG SUCIPTO! "" https://t.co/nix2mLXr0T",tubbirfess
7,"from @hartonoyk  -  Hai swimmer Yogyakarta, yuk mampir ke #ButikArena, selagi kita sedang ada diskon besar-besaran nih!  Jangan sampai ketinggalan ya! Hanya 4 hari lho! Catat tanggalnya… https://t.co/2fstIISf5g",sale_yk
8,"Cardholders, sudah pada gajian belum nih? Setelah gajian boleh banget loh makan siang bareng sahabat di Tom Tom. Jangan lupa gunakan #mandiricard dan nikmati diskon 20% #mandiripromo https://t.co/LH9p7xwY24 https://t.co/CygvK9ncbc",mandiricard
9,"Sudah koar koar gratis ahirnya ....  Utang gak bisa dilupakan, tagihan tetap harus dibayar 😂😂😂😂 Suramadu  Lumayan lah ada diskon 50%. Hobinya heboh ngibul...  #2019PrabowoSandi  #2019GantiPresiden https://t.co/PdHu5YuuuS",jetsilvers
10,"➡️ Geser   Promo khusus di stan Cobra Dental - 3M selama Foril XI, 2018.  Jangan lupa kunjungi stan kami di booth B 37- B 48, Balai Kartini, Jakarta, pada 1-3 November 2018. . . . #cobradental #dental #dentist #dentistry #kedokterangigi #dentalsupply #forilxii #promo #diskon",CobraDental
11,"guys bantu retweet ya.  OT: dijual dengan harga DISKON 50% satu set tempat tidur double bed anak-anak, dari Rp 16 juta menjadi Rp 8 juta saja.   100% hasil penjualan akan DISUMBANGKAN UNTUK KORBAN BENCANA GEMPA LOMBOK/PALU.   hubungi: 081212894455 (Nia - Ayo Dongeng Indonesia). https://t.co/k8FdzCbWDM",rossonerifreak
12,"Hapus tangismu Sayang, bedak dan gincumu boleh saja luntur, tapi kebahagiaanmu adalah harga pas tanpa potongan diskon.  @PelangiPuisi",DaniPranantya
13,@wennyhp diskon nya udah abis :'(,blegohhornline
14,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
