,tweet,user
0,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
1,Baju Atasan Wanita Terbaru Diskon 70 % di Bukalapak https://t.co/DV6zT6yL1C https://t.co/yy8eIaMHyi,jegudcom
2,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
3,"Sudah koar koar gratis ahirnya ....  Utang gak bisa dilupakan, tagihan tetap harus dibayar 😂😂😂😂 Suramadu  Lumayan lah ada diskon 50%. Hobinya heboh ngibul...  #2019PrabowoSandi  #2019GantiPresiden https://t.co/PdHu5YuuuS",jetsilvers
4,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
5,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
6,"/wts/ lagi diskon yuk yang mau, totebag LAP X Kang Daniel. 190k sdh ems dan tax https://t.co/kdrUXMVEil",munbukalapak
7,KATALOG SUPERINDO TERBARU periode 01-07 November 2018 sudah bisa dilihat disini https://t.co/BzPhFRsH46,katalogpromosi
8,@sherenophile @belallang @womanfeeds bantu jawab ya hehe kmrn aku liat dicarefour lg diskon jd 23 kalo gasalah hiw,meuwumeuwu
9,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
10,Yuk di cek Katalog GIANT EKSPRES PESTA DISKON periode 01-30 November 2018 | Temukan berbagai penawaran spesial selama bulan NOVEMBER 2018 | Informasi selengkapnya disini https://t.co/fxCj4ZLiaV https://t.co/feAQ2bUe7V,katalogpromosi
11,"Sudah koar koar gratis ahirnya ....  Utang gak bisa dilupakan, tagihan tetap harus dibayar 😂😂😂😂 Suramadu  Lumayan lah ada diskon 50%. Hobinya heboh ngibul...  #2019PrabowoSandi  #2019GantiPresiden https://t.co/PdHu5YuuuS",jetsilvers
12,"SOGO Big Sale belum berakhir, Sahabat. Jangan ketinggalan belanja menggunakan #mandiridebit atau #mandiricard, ada voucher hingga Rp500 ribu dan tambahan diskon hingga 50% dengan #fiestapoin. https://t.co/ax3XHCTgLs #mandiripromo https://t.co/7KavM5KiXl",mandirifiesta
13,"Sudah koar koar gratis ahirnya ....  Utang gak bisa dilupakan, tagihan tetap harus dibayar 😂😂😂😂 Suramadu  Lumayan lah ada diskon 50%. Hobinya heboh ngibul...  #2019PrabowoSandi  #2019GantiPresiden https://t.co/PdHu5YuuuS",jetsilvers
14,"Pengen belanja produk-produk kecantikan dengan lebih hemat? Nikmati promo spesial dari Sogo Department Store bagi nasabah #mandiridebit atau #mandiricard serta tambahan diskon hingga 50% dengan tukar #fiestapoin, lho! https://t.co/29V3dV76cF #mandiripromo https://t.co/zNPTh8XjQ7",mandirifiesta
