,tweet,user
0,"@asalulus @rlthingy Harga diskon aja itu jadi segitu. Kalau di nggak diskon normalnya 278k, bahkan ada yang jual sampe 300k an. Terakhir aku liat di watson GI harganya 200k an sekian/botol",bllackswaan
1,"""Mba, maskara-nya pake merk apa?""  ""Itu tuh yg kmrn diskon 30% di guardian.""  Tiba2 terdengar suara lirih, ""Dasar miskin.""",yomaulida17
2,"Bagi anda yg menyukai penghematan dan Promo2 diskon , Mari Follow diskonevoucher krn banyak info diskon berguna bagi anda .. .",PontasYabesS
3,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
4,Samsung Experince Store by NASA Promo Indocomtech 2018 - cashback hingga Rp3 Juta + tambahan diskon hingga Rp1 Juta menggunakan Kartu Kredit bank tertentu| Lihat informasi promosi dan penawaran selengkapnya hanya disini https://t.co/v98Puhy3jp,katalogpromosi
5,"gak usa pusing, barang kita #murah ditambah selalu ada diskon #sale - cek aja ya sis/bro - https://t.co/idjcyqD6gi",olshopbali
6,"@asalulus @rlthingy Iya, makanya aku kaget liat official acc canmake shopee lagi diskon + buy 1 get 1 free. Di offlinenya, harga canmake ini lumayan kalo ga diskon, foundie nya seharga 278k kalo ga diskon. Ini dia lagi diskon harga 95k buy 1 get 1 free..duhhh😂",bllackswaan
7,aku beli sheet mask ini di sociolla. waktu aku beli lagi diskon 50% jadi 💸14.375 aja dan aku punya voucher kerupuk jadi gratis deh ehehehehehe ga jd terbang duit aku 😏,jichuIiette
8,VNC 4 DAYS SALE up to 70% off mulai tanggal 01-04 November 2018 | Buruan Mampir  mana tau produk inceran kamu ikutan diskon | Pengen tau lebih lanjut ? Yuk cek ketentuan lengkapnya disini https://t.co/KqS1M6GXOO,katalogpromosi
9,Carissa by quail Bahan diamond crepe  Ecer IDR 58.000 Seri 5 lDR 49.300  DISKON seri semua item  Luqi Hijab Store Seri 5 diskon 15% Seri 10 diskon 20%  Stok🛒warna emerald #luqihijabdotcom #luqihijabstore #pashminainstanlipit #pashminaemerald #pashmin… https://t.co/anPV2xavUf https://t.co/ecOmBMsSv8,online_jilbab
10,@aulanputria @KygoMusic masih. malah diskon 50% kalau beli lewat @gotixindonesia,arioadimas
11,Anjir kebiasaan lupa ada diskon dan ada barang yg mau dibeli:(((,Revinsyah
12,Diskon! Di mal ga dapet jeans keren harga 100rb! Cepet order di WA 081293994981 https://t.co/IYhdLWLRCP jaringaniklan,BillionStore
13,HANYA HARI INI! SHOPEE Promo 11.11 Big Sale! 11.11 Mom &amp; Kids Day – Produk Ibu &amp; Anak Diskon Hingga 90% Off! https://t.co/2LM7ab9zmj,katalogpromosi
