,tweet,user
0,"@.ananda ini gapunya twitter. Anak igeh dong. Mingyu @pledis_17 protection squad. Kak rai mau saingan Mingyu sama ini anak, mundur duluan. Kalo promo lip tint seventeen atau apapun bisa dong kasih diskon ke kita nda 😂",fiiagst
1,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
2,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
3,"➡️ Geser   Promo khusus di stan Cobra Dental - 3M selama Foril XI, 2018.  Jangan lupa kunjungi stan kami di booth B 37- B 48, Balai Kartini, Jakarta, pada 1-3 November 2018. . . . #cobradental #dental #dentist #dentistry #kedokterangigi #dentalsupply #forilxii #promo #diskon",CobraDental
4,"Awal bulan banyak diskon, sungguh godaan yg sangat berat 😂",missdeanaa
5,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
6,Samsung Experince Store by NASA Promo Indocomtech 2018 - cashback hingga Rp3 Juta + tambahan diskon hingga Rp1 Juta menggunakan Kartu Kredit bank tertentu| Lihat informasi promosi dan penawaran selengkapnya hanya disini https://t.co/PFhR2MkIP9,katalogpromosi
7,"Jangan lewatkan promo, diskon, serta bazaar up to 80% off berlangsung di stan sampai 3 November 2018, Balai Kartini, Jakarta. Jangan lewatkan juga promo dan diskon di cabang kami 29-5 November 2018. . . . . . #cobradental #dental #dentist #forilxii2018 #promo #dentalsupply",CobraDental
8,"Main togel online dengan DISKON TERBESAR Diskon 2D = 29,75% 3D = 59,5% 4D =66% Semua hanya ada di https://t.co/7EWu98aMd4  PinBB :E3A6EFFF ,WA :+63 945771 0808 #togel #juditogel #agendtogelonline #togelonline #prediksihongkong #judi #togel88wd #prediksitogelakurat #togelakurat https://t.co/JxPql6Ebw4",Togel88wd
9,SALE GILA-GILA-an Diskon 70% s/d 80% di https://t.co/aT5RflHErv  -D-,ProdukDigitalID
10,7 TIPS BERBURU DISKON DI TRAVEL FAIR  Semua travelers senangnya bukan kepalang kalau berhasil ‘membungkus’ tiket pesawat murah di travel fair. Apalagi kalau murahnya kebangetan. Tapi agar bisa sukses sepeti itu ada beberapa hal yang harus disiapkan.... https://t.co/z7PdotPBQy,MyTrip_magazine
11,[askMF] ada yg tau ga promo/diskon/voucher buat nonton yg masih berlaku?,askmenfess
12,"Regis akul4ku yuk guys pake kode refferal TVTWVH  biar dapet voucher dan aktifkan limit kreditnya. ini holika holika lg diskon di akul4ku , aku beli sebanyak ini gbayar samsek loh {np} https://t.co/Tp7Hi6NpEw",New_preloved
13,tanya tanya aja lagi diskon di https://t.co/R43cakPV4o,exowhite
14,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
