,tweet,user
0,"Aku ke matahari donk, itu pun yg diskon 75% https://t.co/t7qODtdbEo",dherama
1,============== KAOS FILA  ===≠========== PRICE : HARGA DISKON Rp.70k/pcs  Spesifikasi Kaos : - Cotton Combed 30s Original 100% (High Quality) - Ringan &amp; Lembut. - Tidak Kaku &amp; Tidak… https://t.co/tQbdP0twN2,ceksbeibeceks
2,============== KAOS FILA  ===≠========== PRICE : HARGA DISKON Rp.70k/pcs  Spesifikasi Kaos : - Cotton Combed 30s Original 100% (High Quality) - Ringan &amp; Lembut. - Tidak Kaku &amp; Tidak… https://t.co/lL9K38HQ5y,ceksbeibeceks
3,Tips  Menang Diskon Harbolnas Dеngаn Cara ini https://t.co/2P8b8TlB55,dedisuparman87
4,============== KAOS FILA  ===≠========== PRICE : HARGA DISKON Rp.70k/pcs  Spesifikasi Kaos : - Cotton Combed 30s Original 100% (High Quality) - Ringan &amp; Lembut. - Tidak Kaku &amp; Tidak… https://t.co/QxlYfBI84s,ceksbeibeceks
5,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
6,AMAZONE Promo Diskon Up to 30%* dengan Kartu Kredit/Debit Mandiri | sd. 31 Desember 2018 https://t.co/HOtVhqODye,katalogpromosi
7,orang2 liat barang diskon 50% langsung diborong  aku liat barang diskon 50% ngitung dulu harganya jadi berapa setelah dipotong diskon eh tetep ngga kebeli,bayu_joo
8,"@educationfess aku di optik nder, 700k sama lensa itu di diskon soalnya aku langganan beli disitu hhh. frame nya yang mahal :( jadi cari frame yang murah aja kalo kamu bosenan orangnya",aleeschang
9,"@BNI Cashback atau diskon, Min?",JoyonegoroAmri
10,"Nah siapa nih yang sudah nungguin diskon di MAP? Cardholders, diskon MAP kali ini hingga 50% loh. Yuk kapan lagi kan? Langsung gunakan #mandiricard dan nikmati diskonnya #mandiripromo https://t.co/9oWxw9g4up https://t.co/68azTfPPRQ",mandiricard
11,"@womanfeeds Di semua watson kayaknya ya ini, liat juga di watson pacific place diskon",dixaxterology
12,"@KjtiOfficial ya siapa tau tergugah punya jersey timnas terbaru dengan diskon lumayan kalo itungan jersey fresh, tinggal 700an tuh... https://t.co/2Q59tcOk3n",A_Rakhman
13,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
